,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Pdk1,2.66E-10,-0.251531404,0.236,0.298,7.13E-06
Tbc1d5,3.89E-19,-0.251436564,0.79,0.838,1.04E-14
Lpcat3,2.08E-09,-0.25118472,0.22,0.274,5.57E-05
Gm35154,3.11E-09,-0.250902942,0.202,0.258,8.32E-05
Snrnp70,2.32E-17,-0.250652366,0.66,0.704,6.23E-13
Prkn,4.10E-16,-0.24972347,0.637,0.714,1.10E-11
Mef2a,1.77E-39,-0.247688076,0.969,0.966,4.75E-35
Apbb1ip,4.76E-32,-0.247219897,0.846,0.897,1.28E-27
Oip5os1,4.20E-10,-0.246214937,0.201,0.25,1.13E-05
Slc8a1,1.14E-23,-0.244994887,0.913,0.927,3.06E-19
Hck,3.93E-11,-0.244749282,0.4,0.476,1.05E-06
Nsmaf,1.72E-09,-0.243997157,0.261,0.314,4.62E-05
Pik3cd,3.79E-11,-0.242851829,0.422,0.476,1.01E-06
Trio,1.18E-14,-0.242204094,0.42,0.463,3.15E-10
Orc3,2.05E-10,-0.241011851,0.289,0.342,5.49E-06
Itgb5,2.93E-18,-0.240465402,0.785,0.826,7.85E-14
Pacsin2,3.24E-12,-0.239441453,0.352,0.396,8.69E-08
E2f3,2.14E-10,-0.239329313,0.31,0.356,5.72E-06
Rbm26,1.95E-15,-0.238339439,0.594,0.648,5.22E-11
AY036118,5.29E-20,-0.236812966,0.849,0.849,1.42E-15
Atf7ip,1.19E-12,-0.235974198,0.421,0.455,3.19E-08
B4galt1,1.41E-10,-0.235833038,0.393,0.445,3.77E-06
Armh3,1.82E-09,-0.234155137,0.288,0.338,4.88E-05
Pycard,3.06E-08,-0.233340823,0.239,0.288,0.000820406
4632427E13Rik,1.27E-09,-0.23159236,0.344,0.39,3.41E-05
E330020D12Rik,8.69E-09,-0.231227919,0.223,0.265,0.000232737
Snx13,8.44E-17,-0.230033157,0.474,0.495,2.26E-12
Srsf5,2.38E-14,-0.229998702,0.446,0.481,6.38E-10
Tut4,3.41E-10,-0.229875771,0.449,0.502,9.13E-06
Srsf7,1.17E-13,-0.229486473,0.541,0.586,3.13E-09
Kdm2b,1.66E-11,-0.228074101,0.327,0.368,4.45E-07
Fut8,7.51E-10,-0.22656522,0.262,0.294,2.01E-05
Rps6ka5,7.26E-08,-0.226537097,0.289,0.34,0.001944874
Immp2l,1.33E-08,-0.22607532,0.425,0.439,0.000355102
Adgre1,2.42E-08,-0.226020425,0.343,0.401,0.000647006
Pan3,4.94E-16,-0.225536181,0.71,0.759,1.32E-11
Bicral,1.13E-09,-0.225348161,0.255,0.296,3.02E-05
Arhgap12,4.26E-13,-0.22389554,0.476,0.51,1.14E-08
Tspan7,6.02E-07,-0.222464349,0.25,0.297,0.016134914
Fermt3,1.26E-10,-0.221578339,0.472,0.517,3.38E-06
Itgav,2.44E-09,-0.221138247,0.406,0.474,6.53E-05
Acvr1,6.95E-09,-0.220850168,0.262,0.321,0.000186087
Slc38a9,1.74E-08,-0.220433891,0.344,0.39,0.000466208
Zfp90,5.05E-09,-0.219566652,0.222,0.275,0.000135337
Lpin2,2.25E-13,-0.219478647,0.535,0.572,6.03E-09
Tacc1,2.43E-13,-0.217595538,0.632,0.662,6.50E-09
Senp7,8.73E-09,-0.216048541,0.263,0.303,0.000233823
Lysmd4,7.18E-21,-0.215978412,0.876,0.886,1.92E-16
Pkn1,3.23E-11,-0.215827246,0.395,0.431,8.65E-07
Pou2f2,4.29E-10,-0.215651698,0.522,0.585,1.15E-05
Nlk,2.14E-11,-0.215499168,0.372,0.399,5.74E-07
Rcbtb2,4.31E-12,-0.214923869,0.426,0.477,1.15E-07
Suclg2,4.28E-08,-0.214602292,0.265,0.318,0.001147188
Mon2,2.48E-12,-0.214599036,0.357,0.392,6.63E-08
Cyld,1.38E-10,-0.214573145,0.336,0.371,3.69E-06
Hmg20a,1.19E-09,-0.211546807,0.318,0.357,3.19E-05
Mfap3,1.67E-09,-0.208983724,0.241,0.278,4.48E-05
Tmem59,4.82E-09,-0.207982974,0.296,0.335,0.000129062
Creb1,8.06E-10,-0.207378227,0.374,0.404,2.16E-05
Snx2,3.20E-09,-0.207112828,0.331,0.357,8.56E-05
Il21r,6.64E-07,-0.207056465,0.255,0.307,0.017791198
Rfx3,2.26E-07,-0.206956622,0.265,0.306,0.006065949
Aftph,2.27E-13,-0.206890125,0.534,0.557,6.09E-09
Zmynd11,3.34E-08,-0.206576117,0.352,0.393,0.000895839
Bicra,4.48E-08,-0.205386214,0.288,0.322,0.001198956
Jarid2,2.97E-07,-0.204345044,0.298,0.346,0.007948014
Hnrnph3,2.83E-08,-0.203778519,0.27,0.31,0.000758851
Wdfy4,3.73E-09,-0.203664539,0.393,0.438,9.99E-05
Stk10,4.50E-07,-0.203102045,0.298,0.344,0.012060334
Insr,2.05E-08,-0.202779313,0.347,0.398,0.000548101
Nlrp1b,4.13E-10,-0.202196402,0.403,0.435,1.11E-05
Thap3,4.54E-07,-0.201882949,0.245,0.283,0.012171326
Nfat5,1.92E-10,-0.20055137,0.43,0.453,5.14E-06
Asxl1,5.23E-08,-0.199627873,0.42,0.459,0.001401297
4833420G17Rik,1.22E-08,-0.198530106,0.267,0.306,0.000325847
Mpc1,9.18E-09,-0.198210394,0.284,0.311,0.000245845
Sik2,2.85E-08,-0.197402886,0.355,0.394,0.000762355
Pitpnc1,3.39E-09,-0.196691208,0.667,0.714,9.08E-05
Pnn,5.88E-12,-0.196277456,0.467,0.488,1.57E-07
Morc3,1.47E-09,-0.196094456,0.439,0.484,3.94E-05
Stk4,5.90E-12,-0.195756648,0.344,0.366,1.58E-07
Lacc1,4.60E-08,-0.195432305,0.326,0.375,0.001231071
Rbm5,6.38E-13,-0.195179797,0.523,0.546,1.71E-08
Rapgef1,1.55E-09,-0.194929303,0.441,0.487,4.15E-05
Diaph2,1.16E-14,-0.194707962,0.871,0.878,3.12E-10
Bach2,5.08E-08,-0.194499794,0.53,0.562,0.001359853
Phkb,3.67E-09,-0.194420795,0.385,0.415,9.82E-05
Gmip,1.14E-08,-0.193207324,0.32,0.355,0.000306186
Dcun1d5,1.70E-06,-0.189181939,0.22,0.253,0.045575002
Atrx,5.37E-10,-0.188618294,0.541,0.577,1.44E-05
Rab3gap1,9.84E-11,-0.186689326,0.362,0.386,2.63E-06
Mef2c,5.56E-23,-0.186257649,0.889,0.927,1.49E-18
Setd2,5.30E-09,-0.185252351,0.456,0.494,0.000141824
Fam168a,7.01E-09,-0.183464875,0.399,0.429,0.00018777
Cntrl,3.07E-08,-0.182653598,0.311,0.339,0.0008222
Trappc9,1.14E-07,-0.182438969,0.336,0.365,0.003043157
Tnfrsf21,3.44E-07,-0.182312751,0.271,0.301,0.009214487
Heatr5a,1.19E-08,-0.182141552,0.473,0.5,0.000317585
Kat6a,1.58E-09,-0.182097002,0.386,0.415,4.23E-05
Senp2,3.11E-07,-0.179343675,0.448,0.491,0.008326493
Gbf1,6.64E-07,-0.178571794,0.35,0.37,0.017793872
Phf21a,9.61E-08,-0.178383405,0.615,0.655,0.002574953
Rsf1,7.45E-09,-0.175071058,0.379,0.405,0.000199478
Chd6,1.10E-07,-0.172556095,0.425,0.454,0.002944023
Dst,6.02E-17,-0.171798643,0.877,0.879,1.61E-12
Akap8,1.32E-06,-0.170720792,0.244,0.277,0.035322643
Sfpq,6.88E-10,-0.169966957,0.459,0.486,1.84E-05
Cep170,8.16E-14,-0.168557227,0.429,0.431,2.18E-09
Snx29,3.29E-13,-0.168214456,0.842,0.875,8.80E-09
Ddx17,1.55E-09,-0.165965152,0.545,0.575,4.16E-05
A630001G21Rik,2.85E-08,-0.164664454,0.374,0.401,0.000763592
Wdr37,1.01E-07,-0.164607801,0.295,0.319,0.002713374
Ptprj,2.96E-14,-0.16422751,0.74,0.802,7.92E-10
Hk2,8.17E-07,-0.16287937,0.475,0.517,0.021884543
Ppp6r3,1.12E-08,-0.162789831,0.342,0.363,0.000300876
Smurf2,4.43E-08,-0.161414395,0.434,0.456,0.001185942
Nek7,1.94E-07,-0.159648735,0.642,0.672,0.005187361
Phc2,1.71E-06,-0.159393902,0.464,0.499,0.045881617
Zbtb20,1.15E-11,-0.159322047,0.855,0.89,3.09E-07
Tbl1xr1,7.25E-09,-0.158718265,0.538,0.556,0.000194286
Gm5086,8.34E-07,-0.157962534,0.489,0.519,0.022338027
Tardbp,1.80E-06,-0.156382905,0.251,0.276,0.048103262
Usp3,1.03E-06,-0.154697276,0.319,0.341,0.027625262
Capza2,1.02E-08,-0.153450187,0.478,0.503,0.00027345
Mia2,6.47E-07,-0.150776816,0.394,0.417,0.017321972
Rnf169,5.82E-09,-0.150685353,0.543,0.549,0.00015583
Dnm2,6.11E-08,-0.150288538,0.529,0.552,0.001635243
Comt,3.72E-07,-0.148300461,0.496,0.518,0.009952754
Ctss,8.38E-11,-0.147467844,0.864,0.864,2.24E-06
Fcho2,4.79E-08,-0.147421876,0.639,0.661,0.00128244
Dmxl1,2.55E-09,-0.144525994,0.435,0.443,6.83E-05
Tial1,8.24E-07,-0.143147973,0.35,0.375,0.022065021
Msi2,7.73E-07,-0.14134394,0.397,0.406,0.020709734
Zfp445,3.51E-08,-0.141000203,0.238,0.251,0.000940206
Copg2,1.23E-06,-0.137823964,0.317,0.328,0.032950719
Smap2,2.79E-08,-0.13703844,0.718,0.752,0.000746886
Hnrnpa2b1,7.78E-07,-0.136353686,0.807,0.823,0.020844216
Fkbp15,1.91E-08,-0.13527833,0.388,0.394,0.00051031
Scaper,1.71E-07,-0.134651527,0.457,0.461,0.004590235
Arl15,1.11E-06,-0.134166482,0.597,0.601,0.029634301
Ppp3ca,7.38E-07,-0.130772121,0.825,0.834,0.019773861
Eri3,6.38E-08,-0.129640497,0.338,0.347,0.001709502
Sf3b1,1.23E-06,-0.12904726,0.603,0.624,0.033026822
Mkln1,1.59E-06,-0.128350371,0.544,0.565,0.042524167
Pcca,1.04E-06,-0.125547954,0.327,0.335,0.027931453
Stau1,5.41E-10,-0.125288242,0.313,0.315,1.45E-05
Itch,4.23E-09,-0.124107459,0.599,0.597,0.000113209
Ss18,9.41E-08,-0.123614546,0.266,0.273,0.002520139
Setd3,9.43E-09,-0.123315013,0.364,0.369,0.000252516
Clk1,2.50E-09,-0.122302758,0.521,0.519,6.69E-05
Ski,7.89E-07,-0.122168961,0.555,0.563,0.021140406
Ttc28,1.32E-06,-0.12203911,0.676,0.677,0.035469684
Sft2d1,2.31E-11,-0.121145261,0.508,0.5,6.20E-07
Cspp1,1.99E-08,-0.121069397,0.284,0.284,0.000533864
Tmem131l,1.89E-08,-0.120738804,0.31,0.307,0.000506805
Hnrnpr,2.80E-08,-0.11751145,0.286,0.288,0.000750881
Nckap1l,1.92E-08,-0.11694145,0.584,0.586,0.000513337
Acin1,7.23E-07,-0.11564003,0.471,0.479,0.019364174
Rbm6,8.56E-08,-0.108007372,0.584,0.577,0.002291662
Wdr33,1.74E-09,-0.105725971,0.489,0.479,4.66E-05
Akap9,9.25E-07,-0.103873751,0.346,0.346,0.024777201
Med13,1.41E-12,-0.10355289,0.412,0.395,3.78E-08
Pcm1,5.14E-09,-0.101665659,0.481,0.474,0.000137739
Pbrm1,3.07E-08,-0.101413032,0.385,0.379,0.000821419
Rbm33,7.28E-08,-0.101332045,0.372,0.368,0.001950403
Pik3c2a,3.02E-07,-0.100359053,0.278,0.275,0.008098818
Fubp1,1.39E-08,0.102279382,0.581,0.513,0.000373215
Ep400,1.00E-06,0.102891934,0.38,0.324,0.026775818
U2surp,1.66E-06,0.102947358,0.437,0.381,0.044442236
Galnt11,1.02E-06,0.1031807,0.306,0.255,0.027217065
Pcmtd1,2.80E-07,0.103837486,0.482,0.422,0.007498642
Ate1,1.84E-07,0.10454108,0.283,0.234,0.004928509
Rapgef6,1.53E-06,0.105985563,0.549,0.487,0.041039872
Rgl2,1.30E-09,0.107108349,0.3,0.243,3.49E-05
Smg7,3.42E-07,0.107158255,0.267,0.217,0.009163598
Lrrc4,6.90E-10,0.107415679,0.526,0.454,1.85E-05
Bdp1,1.14E-07,0.107607969,0.276,0.224,0.003052933
Tnks2,1.32E-06,0.108046852,0.455,0.395,0.035225172
Bmpr1a,1.27E-06,0.108395983,0.3,0.25,0.034123371
Cox7c,1.55E-06,0.108798731,0.261,0.212,0.041576095
Rpl13,1.30E-07,0.109282704,0.307,0.251,0.003488161
Map3k2,1.22E-07,0.110150449,0.391,0.331,0.003270752
Fcer1g,5.20E-08,0.111490002,0.44,0.374,0.001394027
Mapk1,5.52E-09,0.112421495,0.431,0.364,0.00014777
Nfx1,4.36E-08,0.11412082,0.347,0.287,0.001168318
Pikfyve,5.42E-08,0.114924702,0.26,0.209,0.001450904
Kdm3a,6.23E-07,0.115589626,0.309,0.256,0.01667985
Metap1d,3.77E-10,0.115601594,0.297,0.236,1.01E-05
Ndufs4,1.12E-06,0.1157787,0.303,0.253,0.030040151
5031439G07Rik,4.59E-07,0.116777067,0.281,0.231,0.012291746
Kdm1a,2.51E-07,0.117916432,0.281,0.228,0.006728046
Rnf2,2.54E-07,0.119648743,0.296,0.243,0.006805817
Slk,7.24E-07,0.120469305,0.295,0.244,0.019400426
Gm47167,4.32E-07,0.120779781,0.312,0.258,0.011559394
Ptpre,4.35E-07,0.121011477,0.486,0.422,0.011662834
Eif4g1,9.04E-07,0.121337762,0.306,0.253,0.024199721
Xrn2,3.10E-07,0.122582238,0.478,0.414,0.008297458
Acox3,5.75E-07,0.122924428,0.318,0.263,0.015407451
Zzz3,4.81E-09,0.123842052,0.376,0.31,0.000128945
Stag1,1.85E-06,0.123888651,0.79,0.738,0.04956898
Ccnh,2.73E-07,0.124030078,0.279,0.226,0.007304158
Prcp,7.21E-07,0.125384171,0.381,0.323,0.019300011
Itgb1,1.16E-08,0.126497296,0.406,0.339,0.000311156
Mta3,3.45E-07,0.126569096,0.286,0.233,0.009236086
Kpna4,1.32E-07,0.12686186,0.598,0.53,0.003529976
Clk4,3.67E-09,0.126982615,0.408,0.339,9.84E-05
Nvl,4.22E-10,0.126986474,0.321,0.257,1.13E-05
Stx7,4.86E-07,0.127476088,0.503,0.438,0.013022163
Cbfa2t2,9.22E-07,0.12750724,0.388,0.328,0.02468511
Eif4h,8.06E-08,0.128279063,0.289,0.233,0.002158692
Raet1e,5.07E-09,0.128488157,0.287,0.228,0.00013579
Larp4,9.40E-07,0.128698728,0.275,0.224,0.025187279
Lcorl,2.55E-07,0.12928726,0.535,0.467,0.006832556
Ncoa6,1.51E-06,0.129662902,0.295,0.241,0.040513426
Larp4b,4.60E-08,0.129726979,0.53,0.459,0.001231933
Ap3b1,1.90E-07,0.129795935,0.591,0.523,0.005075916
Ubr2,7.00E-07,0.131374518,0.423,0.361,0.018736803
Dctn4,1.59E-09,0.131676734,0.298,0.238,4.25E-05
Ctnnd1,6.67E-11,0.132750601,0.417,0.342,1.79E-06
Tmem165,9.73E-08,0.133379233,0.251,0.198,0.00260495
Mprip,5.78E-07,0.133752177,0.299,0.245,0.015491459
Vps35,7.55E-09,0.133912874,0.251,0.195,0.000202103
Tcf12,2.92E-07,0.135352617,0.687,0.622,0.007814614
Snd1,2.25E-09,0.135518757,0.516,0.441,6.02E-05
Atg5,2.91E-08,0.135762807,0.279,0.222,0.000780677
Dync1h1,1.01E-08,0.136459698,0.332,0.268,0.000271727
Eif5,1.03E-08,0.136927436,0.288,0.229,0.000276899
Arhgef11,3.48E-08,0.137124395,0.364,0.301,0.000931196
Relch,9.38E-10,0.137207303,0.468,0.394,2.51E-05
Cpeb4,8.93E-07,0.137312686,0.282,0.228,0.023920464
Pdpk1,4.78E-09,0.138273524,0.327,0.263,0.000128026
Esco1,9.40E-10,0.138667482,0.353,0.286,2.52E-05
Wls,8.26E-11,0.14006877,0.465,0.388,2.21E-06
Arid1b,1.31E-07,0.140254317,0.702,0.636,0.003509544
Kdm2a,8.27E-09,0.14125325,0.632,0.558,0.00022143
St13,2.17E-09,0.142204667,0.276,0.215,5.81E-05
Wwp2,8.96E-09,0.142371004,0.333,0.27,0.000239917
Ppia,1.61E-09,0.142411691,0.32,0.255,4.31E-05
Hnrnpf,6.22E-10,0.143075379,0.326,0.26,1.67E-05
Zrsr2,3.99E-08,0.143098596,0.284,0.226,0.001069961
Syncrip,2.60E-07,0.143241821,0.373,0.31,0.006962662
Eps15,1.48E-11,0.143370836,0.4,0.324,3.96E-07
Tyrobp,5.25E-07,0.14447357,0.359,0.299,0.014051297
Ywhaz,5.91E-09,0.144491612,0.307,0.246,0.000158332
Zfp407,1.64E-08,0.144812054,0.466,0.396,0.000439481
Cnot6l,2.11E-12,0.144836544,0.441,0.361,5.65E-08
Ubap2l,4.20E-09,0.145690927,0.512,0.437,0.000112622
Ddx24,8.26E-11,0.145860719,0.339,0.269,2.21E-06
Foxj3,6.29E-07,0.146268204,0.282,0.228,0.016844013
Cdip1,6.27E-09,0.146454384,0.359,0.293,0.000167896
Tnks,3.61E-09,0.147387786,0.42,0.349,9.68E-05
Acbd3,6.09E-12,0.147899123,0.331,0.261,1.63E-07
Aatf,1.56E-09,0.148005455,0.372,0.303,4.19E-05
Pafah1b1,3.02E-08,0.149039253,0.669,0.6,0.000807864
Cplane1,3.08E-09,0.149148447,0.279,0.217,8.26E-05
Dync1li1,1.45E-07,0.149214747,0.283,0.226,0.003891385
Spidr,3.08E-11,0.149315862,0.303,0.235,8.24E-07
Psma3,1.15E-07,0.149407109,0.344,0.282,0.003083327
Spop,4.63E-09,0.149687605,0.522,0.448,0.000123911
Lrmp,1.11E-06,0.149867483,0.285,0.231,0.029715687
Btaf1,1.97E-10,0.150102267,0.506,0.426,5.29E-06
Nf1,2.29E-08,0.150623949,0.733,0.666,0.00061449
Dram2,1.12E-08,0.151091183,0.375,0.306,0.000300673
Gm46224,5.09E-08,0.151109758,0.334,0.271,0.001362655
Tln1,1.43E-08,0.151604215,0.37,0.303,0.000383
Caprin1,6.27E-08,0.15206965,0.409,0.342,0.001678668
Eif3c,1.00E-10,0.152173207,0.256,0.194,2.69E-06
Ap2b1,3.64E-07,0.152687746,0.398,0.335,0.00974419
Atp6v0c,1.43E-08,0.153003797,0.345,0.279,0.000382052
Chd7,8.27E-07,0.153297954,0.65,0.587,0.0221427
Paxbp1,1.33E-06,0.153596659,0.482,0.418,0.035509785
Ptma,1.12E-10,0.154622683,0.264,0.199,3.01E-06
Ago3,3.05E-13,0.155459634,0.547,0.458,8.17E-09
Tcf4,8.38E-07,0.156719953,0.794,0.748,0.022436931
Mpeg1,2.61E-07,0.157372919,0.299,0.239,0.006986765
Pdcd6ip,1.28E-06,0.158184405,0.283,0.228,0.034349169
Lmbrd1,3.58E-13,0.160736938,0.334,0.256,9.59E-09
Srpk2,6.97E-13,0.16101069,0.492,0.404,1.87E-08
Tet2,6.97E-11,0.16172101,0.479,0.398,1.87E-06
Mtf2,1.46E-09,0.161832795,0.297,0.232,3.91E-05
Pak2,8.50E-08,0.162015309,0.595,0.525,0.002275866
Eif1,6.01E-09,0.162493918,0.284,0.22,0.000160891
Celf1,5.23E-08,0.162692191,0.686,0.619,0.001400578
Prr14l,2.44E-11,0.164711967,0.507,0.424,6.53E-07
Zfp91,2.85E-11,0.165312799,0.32,0.247,7.62E-07
Crtc3,2.76E-10,0.165520335,0.272,0.208,7.38E-06
Gab2,5.07E-14,0.166308671,0.946,0.906,1.36E-09
Rnf115,1.52E-06,0.166984497,0.292,0.236,0.04071414
Col4a3bp,4.91E-08,0.168673119,0.325,0.262,0.001315541
Nav1,2.03E-09,0.168933004,0.33,0.262,5.44E-05
Abi1,1.05E-07,0.169117143,0.671,0.605,0.002811785
Fyb,7.24E-07,0.169444184,0.922,0.91,0.019385973
Tmem164,3.34E-10,0.169905424,0.584,0.502,8.96E-06
Atp6v1h,8.95E-09,0.171183739,0.311,0.247,0.000239804
Ogt,9.52E-09,0.171987308,0.593,0.518,0.000255044
Cacna1d,3.33E-17,0.172040591,0.764,0.666,8.91E-13
Rtn4,4.16E-07,0.172430463,0.695,0.634,0.011133511
Gm37240,5.07E-08,0.172911685,0.702,0.635,0.001358318
Chmp4b,7.27E-08,0.173274265,0.263,0.204,0.001948145
Slc37a2,6.80E-07,0.173751268,0.309,0.252,0.01822156
Mga,8.03E-08,0.173836848,0.37,0.304,0.002149854
Ppm1h,3.50E-10,0.173843407,0.857,0.811,9.39E-06
Stk38,1.23E-09,0.173981978,0.424,0.347,3.29E-05
Cdk19,5.89E-07,0.174477818,0.587,0.522,0.015763772
Galk2,3.03E-13,0.175209439,0.347,0.266,8.13E-09
Nup98,3.17E-10,0.175231065,0.401,0.324,8.49E-06
Ppp4r2,1.61E-10,0.175294116,0.336,0.265,4.32E-06
Ago2,1.08E-12,0.17598108,0.267,0.197,2.89E-08
Trim14,9.02E-09,0.176201296,0.369,0.3,0.00024163
Mfsd11,8.67E-10,0.176350951,0.276,0.212,2.32E-05
Gm16599,8.23E-11,0.176362694,0.602,0.518,2.20E-06
Ube2k,6.11E-10,0.177045502,0.488,0.407,1.64E-05
Micu1,1.99E-11,0.177685913,0.283,0.213,5.33E-07
Polr2a,3.73E-07,0.178453381,0.254,0.199,0.009996802
Dyrk1a,1.63E-07,0.178509987,0.496,0.427,0.004376766
Hnrnpk,7.62E-08,0.179214039,0.297,0.235,0.002042256
Htt,1.92E-12,0.179236325,0.37,0.289,5.14E-08
Tbc1d23,9.75E-13,0.179441803,0.516,0.426,2.61E-08
Atp6v0b,1.11E-11,0.17967677,0.777,0.701,2.97E-07
Gatad2a,2.33E-13,0.180638625,0.267,0.194,6.23E-09
Cab39,2.14E-12,0.180728121,0.385,0.303,5.73E-08
Chn2,2.32E-08,0.181261547,0.735,0.764,0.0006203
Sbno1,7.16E-12,0.182277611,0.452,0.367,1.92E-07
Btbd9,2.67E-09,0.183025655,0.765,0.707,7.15E-05
Senp5,3.40E-13,0.183238218,0.308,0.232,9.11E-09
Gns,3.99E-07,0.183248521,0.658,0.602,0.010692411
Phf20l1,3.96E-09,0.183414612,0.573,0.499,0.000106194
Gm15478,2.68E-08,0.183422439,0.311,0.246,0.000717233
Lamp1,9.39E-10,0.184209494,0.52,0.44,2.52E-05
Tcf25,1.43E-11,0.184404543,0.66,0.575,3.83E-07
Cyth3,1.28E-07,0.184695583,0.276,0.217,0.003422261
Dennd4c,1.91E-11,0.185920299,0.313,0.24,5.12E-07
Sec24a,1.59E-08,0.186111494,0.27,0.209,0.000426933
Mgat5,9.48E-09,0.188045759,0.732,0.673,0.000253865
Trpm7,1.96E-11,0.188058701,0.589,0.502,5.26E-07
Rev1,1.84E-09,0.188277615,0.271,0.206,4.94E-05
Eif3a,1.60E-10,0.189238544,0.343,0.269,4.29E-06
Rlf,3.31E-12,0.189444474,0.43,0.344,8.87E-08
Atf6,1.99E-17,0.189527486,0.504,0.4,5.33E-13
Myo9a,1.35E-12,0.189607795,0.679,0.59,3.62E-08
Mbnl2,4.54E-07,0.189719277,0.706,0.658,0.012162856
Fam13b,3.33E-13,0.190455398,0.508,0.416,8.92E-09
Vps13b,5.44E-12,0.191068189,0.665,0.579,1.46E-07
Psmd1,5.34E-10,0.191604867,0.307,0.237,1.43E-05
Wdr7,5.43E-08,0.191850805,0.343,0.277,0.001454498
Vmp1,5.02E-13,0.192694121,0.335,0.255,1.34E-08
Hexa,5.09E-09,0.194258168,0.47,0.394,0.000136297
Eya3,3.54E-08,0.194431045,0.312,0.247,0.000948182
Slx4ip,9.77E-11,0.194661052,0.281,0.212,2.62E-06
Snx3,1.31E-12,0.195452934,0.27,0.196,3.51E-08
Tns1,3.57E-10,0.19712743,0.377,0.302,9.57E-06
4931422A03Rik,4.17E-11,0.197466408,0.281,0.211,1.12E-06
Add1,2.36E-13,0.198016874,0.38,0.294,6.33E-09
B2m,2.19E-12,0.198174573,0.464,0.376,5.85E-08
Rhoa,7.39E-15,0.199668222,0.454,0.358,1.98E-10
Cbfb,5.42E-12,0.200718134,0.409,0.325,1.45E-07
St6gal1,8.31E-08,0.201645362,0.471,0.401,0.002225431
Anxa3,2.27E-12,0.201656217,0.801,0.737,6.08E-08
Klhl6,7.92E-10,0.202312198,0.418,0.341,2.12E-05
Chd4,4.37E-11,0.20303098,0.395,0.314,1.17E-06
Atxn2,9.50E-10,0.204409011,0.44,0.362,2.54E-05
Hk3,7.05E-08,0.205057503,0.252,0.194,0.001888865
Ilrun,5.26E-14,0.205188602,0.255,0.18,1.41E-09
Ralgapa1,1.59E-13,0.205213138,0.527,0.432,4.26E-09
Sec24b,3.24E-11,0.20549844,0.367,0.288,8.67E-07
Cln3,3.09E-12,0.205900922,0.274,0.201,8.26E-08
Stk3,2.38E-10,0.206448822,0.471,0.389,6.38E-06
Nsd3,6.45E-15,0.20651963,0.668,0.57,1.73E-10
Clip1,4.94E-17,0.2080648,0.454,0.353,1.32E-12
Ankhd1,4.69E-15,0.20845469,0.644,0.545,1.26E-10
Zfyve26,8.15E-09,0.20941932,0.267,0.203,0.00021835
Rab8b,9.32E-11,0.209899174,0.692,0.618,2.50E-06
Tsc22d2,6.74E-09,0.2104399,0.417,0.343,0.000180531
Ggnbp2,2.83E-11,0.210696733,0.427,0.343,7.58E-07
Stx8,7.48E-11,0.210894969,0.452,0.369,2.00E-06
Pign,1.10E-09,0.211967023,0.412,0.335,2.94E-05
Ifngr2,1.33E-14,0.213092864,0.527,0.428,3.56E-10
Fam120a,4.63E-11,0.213451397,0.346,0.268,1.24E-06
Tgfbr1,1.13E-14,0.213493396,0.972,0.941,3.03E-10
Cd180,2.40E-08,0.214559354,0.574,0.511,0.000642204
Bmpr2,4.41E-10,0.215160107,0.506,0.426,1.18E-05
Npc1,3.55E-08,0.215716712,0.342,0.275,0.000951383
Dnm1l,4.99E-10,0.215751511,0.271,0.202,1.34E-05
Ankrd17,9.63E-10,0.215816284,0.631,0.555,2.58E-05
Creb3l2,3.24E-08,0.216460009,0.322,0.257,0.000867034
Zfc3h1,2.45E-10,0.217042265,0.453,0.373,6.57E-06
Rps6ka3,1.10E-09,0.217227759,0.534,0.455,2.96E-05
Trip12,7.30E-13,0.217523893,0.635,0.546,1.96E-08
Znfx1,2.72E-08,0.219345225,0.305,0.24,0.000729579
Gnb1,5.80E-16,0.219461599,0.569,0.465,1.55E-11
Coro7,2.02E-11,0.219468711,0.28,0.207,5.40E-07
Pnpla7,1.18E-09,0.22026435,0.721,0.668,3.17E-05
Arf4,2.12E-13,0.220885906,0.312,0.231,5.68E-09
Trim30a,4.42E-10,0.221678192,0.533,0.452,1.18E-05
Gm7480,5.48E-14,0.221909809,0.297,0.215,1.47E-09
Ube2l3,6.35E-14,0.222196066,0.282,0.202,1.70E-09
Tcirg1,4.14E-10,0.222320412,0.459,0.379,1.11E-05
Snx10,7.57E-11,0.223257619,0.391,0.31,2.03E-06
Cap1,2.05E-10,0.223558452,0.417,0.338,5.48E-06
Gse1,4.25E-10,0.224038838,0.309,0.237,1.14E-05
Mbd2,8.50E-12,0.224087249,0.326,0.247,2.28E-07
Ano6,1.90E-12,0.224141925,0.382,0.297,5.09E-08
Wdfy1,1.04E-12,0.224700457,0.322,0.241,2.80E-08
Fbxw11,2.10E-13,0.224899048,0.45,0.359,5.62E-09
Tnpo1,1.05E-11,0.225161657,0.545,0.46,2.81E-07
Blnk,4.81E-13,0.225178433,0.783,0.715,1.29E-08
Ptbp3,2.56E-12,0.225748691,0.661,0.58,6.84E-08
Ncoa1,7.27E-15,0.225810557,0.503,0.403,1.95E-10
Ecpas,4.70E-14,0.226286988,0.509,0.412,1.26E-09
Gm20275,4.19E-16,0.227197925,0.598,0.494,1.12E-11
Retreg1,9.47E-09,0.227839281,0.655,0.605,0.000253675
Cep83,3.78E-14,0.228088676,0.285,0.204,1.01E-09
