"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tnpo1",1.83721564422581e-14,-0.102711821259608,0.403,0.494,4.92998445971554e-10
"Trim33",1.85832274845974e-14,-0.110292413040303,0.221,0.294,4.98662326321686e-10
"Fam193a",1.88446430007531e-14,-0.102973481477479,0.463,0.559,5.0567715028221e-10
"Ppp1r12b",1.89757152513751e-14,-0.133750130527257,0.227,0.308,5.091943430554e-10
"Dmxl1",1.89784922402133e-14,-0.147281095409933,0.376,0.475,5.09268860773883e-10
"Kdm3a",1.92109721176247e-14,-0.171516903876786,0.21,0.292,5.1550722580434e-10
"Plcl1",1.97706490503101e-14,0.271427955059532,0.856,0.827,5.30525596616022e-10
"Nlrc5",1.98280737328067e-14,-0.274710040653903,0.204,0.304,5.32066530546134e-10
"Ubr5",2.09369024904255e-14,0.101196173518851,0.385,0.421,5.61820841428079e-10
"Eea1",2.11748116355657e-14,-0.180673015439938,0.222,0.31,5.6820489542877e-10
"Stau2",2.19156220886832e-14,-0.100594019494281,0.191,0.259,5.88083803127724e-10
"Ddhd2",2.24801915174661e-14,0.11553981668263,0.277,0.302,6.03233459179686e-10
"Actb",2.28946485767863e-14,-0.14865458784502,0.278,0.369,6.14354999909484e-10
"Ctsh",2.51465689745026e-14,-0.163888808189159,0.429,0.536,6.74783031861803e-10
"Usp50",2.78443755389639e-14,-0.207910299609085,0.389,0.497,7.47175973212557e-10
"Gak",2.85525943554748e-14,-0.134333974060159,0.242,0.322,7.6618031693481e-10
"Gm28501",2.86072754049353e-14,-0.118286813074176,0.211,0.283,7.67647628216033e-10
"Gapvd1",2.8796104609023e-14,-0.151665204592443,0.402,0.504,7.72714671078523e-10
"Naip2",2.89740803472931e-14,0.107544538284669,0.299,0.323,7.77490472039262e-10
"Elmo1",3.16449041663238e-14,0.236349741963427,0.954,0.955,8.49159358399133e-10
"Zfc3h1",3.17520080052707e-14,-0.102104813021022,0.34,0.421,8.52033382813435e-10
"Sbno2",3.20472526317731e-14,-0.111001307063791,0.202,0.27,8.59955977120998e-10
"Nbeal1",3.30131225493508e-14,-0.114266514748208,0.24,0.316,8.8587413048928e-10
"Cdh23",3.47381034083793e-14,0.228168424836152,0.507,0.501,9.32162266860449e-10
"Aopep",3.99720951205009e-14,-0.118444294760768,0.445,0.546,1.07261120046352e-09
"Map4k4",4.22290372158839e-14,0.132192292905076,0.608,0.635,1.13317398465103e-09
"Il10rb",4.28058363197982e-14,-0.134639640750013,0.224,0.298,1.14865181180547e-09
"Ctsc",4.63645505725353e-14,-0.270757517842833,0.381,0.497,1.24414635006341e-09
"Rb1",4.64111532637128e-14,-0.115352127184012,0.414,0.512,1.24539688667847e-09
"Sf3b1",5.0283268448914e-14,-0.10115357028826,0.541,0.638,1.34930122555816e-09
"Ptk2b",5.45764107532011e-14,0.105250797668281,0.465,0.496,1.4645034061514e-09
"Atp2a2",5.4595543200506e-14,-0.154655077832127,0.275,0.364,1.46501680624238e-09
"Tsc22d4",5.51589294443781e-14,0.11461130599146,0.411,0.438,1.48013471271044e-09
"Gng12",5.60479381551961e-14,-0.235276336722038,0.359,0.467,1.50399037245653e-09
"Nceh1",5.98965510177364e-14,-0.161979185191181,0.2,0.281,1.60726405000994e-09
"Ostf1",6.12362466032718e-14,-0.101422166490175,0.214,0.281,1.64321344135219e-09
"Rmdn1",6.29611939996233e-14,0.120629732675196,0.312,0.334,1.68950067978589e-09
"Soat1",6.53229402699439e-14,-0.123797241660217,0.271,0.353,1.75287577920368e-09
"Rufy3",7.46467822526587e-14,-0.122062220289272,0.3,0.381,2.00307175496784e-09
"Cep350",7.85438170473242e-14,-0.158972729194489,0.34,0.437,2.1076447866479e-09
"Mtmr3",8.60291736693381e-14,-0.117123875414729,0.473,0.572,2.30850684624302e-09
"Gm20275",9.70188864642919e-14,-0.201255969098327,0.355,0.459,2.60340479938281e-09
"Tspan7",9.83733483489155e-14,0.24392737055622,0.25,0.238,2.6397504295948e-09
"Sh3bp2",1.01031041015804e-13,-0.128956599871473,0.243,0.323,2.71106695461809e-09
"Cdk11b",1.02029564282155e-13,-0.117490626603599,0.237,0.31,2.73786132794735e-09
"Rapgef6",1.03954426361485e-13,0.116870213549822,0.449,0.479,2.7895130769841e-09
"Snx8",1.05552577526647e-13,-0.24420438648311,0.2,0.291,2.83239786535004e-09
"Csmd3",1.07084879733853e-13,0.247758836738212,0.882,0.831,2.8735156627782e-09
"Bdp1",1.12476441724794e-13,-0.123868815541318,0.191,0.262,3.01819283724313e-09
"Rbm47",1.24039037296814e-13,-0.172925877047163,0.539,0.649,3.32846352682271e-09
"Tmem87b",1.24664973054834e-13,-0.181294647130529,0.234,0.321,3.34525988695341e-09
"E130307A14Rik",1.35831852459873e-13,0.147918147067079,0.237,0.253,3.64491192890823e-09
"Rptor",1.36511924858396e-13,0.143721817301746,0.656,0.682,3.66316099165019e-09
"Cept1",1.41744060948399e-13,-0.172215192282485,0.292,0.385,3.80356013148933e-09
"Abi3",1.51235515366504e-13,0.100638202893822,0.417,0.452,4.05825381934476e-09
"Sec24a",1.79444918175424e-13,-0.120484047410103,0.184,0.251,4.81522493431933e-09
"P2ry12",2.02210367587296e-13,0.29125742332533,0.662,0.639,5.42611300383751e-09
"Rel",2.02866325075821e-13,-0.147353246273685,0.191,0.263,5.44371496708457e-09
"Mthfs",2.26753140729106e-13,-0.199324336139232,0.378,0.482,6.08469377832483e-09
"Phtf2",2.30052899835652e-13,-0.135170339660495,0.18,0.253,6.17323951418988e-09
"Bmt2",2.3551386718561e-13,-0.106177611814364,0.244,0.32,6.31977911205867e-09
"Zfp532",2.46472878699172e-13,0.141856874794986,0.309,0.323,6.61385322701359e-09
"P4ha1",2.49690835347584e-13,-0.159420600781259,0.373,0.472,6.70020387571708e-09
"Kdm2a",3.19696386944334e-13,-0.106866406156192,0.484,0.575,8.57873284726427e-09
