,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Specc1,4.83E-56,0.013236371,0.52,0.361,1.21E-51
Sat1,5.30E-56,0.108184717,0.435,0.278,1.33E-51
Glg1,5.65E-56,-0.107963704,0.465,0.344,1.41E-51
Abca9,6.00E-56,-0.248583841,0.39,0.308,1.50E-51
Scamp2,6.63E-56,-0.14624783,0.295,0.205,1.66E-51
Ccny,7.27E-56,0.056029297,0.279,0.159,1.82E-51
Dapp1,7.35E-56,0.093846213,0.371,0.23,1.84E-51
Akap8l,7.54E-56,0.085645257,0.407,0.259,1.89E-51
Bin2,7.77E-56,-0.028149561,0.332,0.213,1.95E-51
Nktr,8.04E-56,0.099698235,0.354,0.21,2.01E-51
Stag1,8.12E-56,0.073098833,0.574,0.401,2.03E-51
Syngr1,8.94E-56,-0.013650852,0.284,0.174,2.24E-51
Pkig,8.98E-56,-0.025930169,0.332,0.211,2.25E-51
P2ry6,9.13E-56,0.051576201,0.339,0.206,2.29E-51
Lamp1,9.18E-56,-0.106572882,0.268,0.171,2.30E-51
Apobec3,9.22E-56,0.019813976,0.347,0.213,2.31E-51
Rps6ka3,9.53E-56,0.127951192,0.339,0.196,2.39E-51
P4ha1,9.57E-56,-0.06333255,0.316,0.211,2.40E-51
Usp12,1.00E-55,0.129149647,0.272,0.14,2.51E-51
Pcm1,1.10E-55,-0.048585563,0.299,0.187,2.74E-51
Ddi2,1.14E-55,-0.016079841,0.281,0.172,2.85E-51
Lims1,1.22E-55,-0.018725993,0.47,0.329,3.06E-51
Aim2,1.25E-55,-0.049136866,0.365,0.247,3.13E-51
Tpd52,1.27E-55,0.321914542,0.29,0.133,3.19E-51
Fam168a,1.94E-55,-0.150151499,0.3,0.211,4.85E-51
Ankrd44,2.05E-55,-0.156122408,0.686,0.567,5.14E-51
Rassf2,2.32E-55,-0.204363345,0.255,0.182,5.81E-51
Btk,2.41E-55,-0.13738087,0.293,0.203,6.04E-51
Ppp1r21,2.41E-55,-0.138623141,0.277,0.187,6.05E-51
Nfkb1,2.43E-55,0.19860764,0.458,0.277,6.10E-51
Ppp3ca,2.56E-55,-0.101104024,0.675,0.528,6.42E-51
Asap1,2.85E-55,0.102544781,0.654,0.462,7.14E-51
Itga6,2.95E-55,0.11332207,0.356,0.213,7.39E-51
Picalm,3.10E-55,-0.299705205,0.61,0.522,7.76E-51
B4galt1,3.11E-55,-0.082125319,0.311,0.205,7.78E-51
AY036118,3.44E-55,-0.311452648,0.667,0.575,8.61E-51
Gatad2b,3.50E-55,0.231563642,0.3,0.152,8.76E-51
Jak1,3.50E-55,-0.110309932,0.329,0.223,8.76E-51
Mlxip,3.57E-55,0.089593055,0.343,0.205,8.95E-51
Atp8a2,3.63E-55,0.109603952,0.592,0.406,9.10E-51
Siglech,3.65E-55,-0.139524721,0.499,0.381,9.15E-51
Bach2,3.66E-55,-0.01722377,0.439,0.299,9.18E-51
Snx5,3.74E-55,0.101834095,0.331,0.191,9.37E-51
Ubap2l,3.75E-55,0.069954422,0.27,0.149,9.39E-51
Rnf169,3.85E-55,-0.114758988,0.418,0.307,9.64E-51
Hps4,4.50E-55,0.17686379,0.287,0.149,1.13E-50
Ctsh,4.51E-55,0.138957265,0.407,0.25,1.13E-50
Hpgds,4.54E-55,0.006043689,0.66,0.494,1.14E-50
Znrf2,4.65E-55,0.095290232,0.316,0.186,1.16E-50
Zfp950,4.70E-55,-0.035396362,0.265,0.163,1.18E-50
Kdm3b,5.17E-55,0.053899627,0.321,0.191,1.29E-50
Arglu1,5.25E-55,-0.227865988,0.547,0.442,1.31E-50
Vrk2,5.44E-55,-0.143794852,0.353,0.251,1.36E-50
Map3k5,5.96E-55,-0.073351944,0.314,0.208,1.49E-50
Usp50,6.16E-55,0.085649637,0.45,0.291,1.54E-50
Cdk19,6.29E-55,0.002720368,0.351,0.226,1.57E-50
Arrb2,6.49E-55,-0.12515866,0.301,0.201,1.62E-50
Lcp1,6.72E-55,0.20713929,0.341,0.182,1.68E-50
Rbm47,6.96E-55,0.145270856,0.451,0.287,1.74E-50
Ncf1,7.15E-55,-0.065732881,0.286,0.184,1.79E-50
Trip12,7.27E-55,0.099950201,0.382,0.234,1.82E-50
Entpd1,8.15E-55,-0.264302026,0.563,0.47,2.04E-50
Lrp1,8.29E-55,-0.157905303,0.38,0.28,2.08E-50
Thoc2,8.78E-55,-0.023354703,0.283,0.17,2.20E-50
Cmss1,9.24E-55,-0.502726967,0.645,0.619,2.31E-50
Mir142hg,1.08E-54,-0.215966745,0.312,0.216,2.71E-50
Myo1f,1.10E-54,0.102558933,0.632,0.442,2.74E-50
Akap10,1.12E-54,0.164392752,0.367,0.211,2.81E-50
Fam91a1,1.20E-54,0.002073615,0.27,0.163,3.01E-50
Atad2b,1.30E-54,0.03695515,0.33,0.203,3.26E-50
Fbxl20,1.33E-54,0.003542448,0.311,0.193,3.34E-50
Dennd1a,1.36E-54,-0.057551744,0.439,0.305,3.41E-50
B2m,1.44E-54,0.194846779,0.286,0.146,3.60E-50
Rb1,1.53E-54,-0.10893538,0.35,0.244,3.82E-50
Mvb12b,1.62E-54,0.006660394,0.334,0.217,4.06E-50
Trappc8,1.63E-54,0.114316295,0.261,0.137,4.08E-50
Snx24,1.65E-54,0.148656067,0.44,0.273,4.13E-50
Map2k1,1.65E-54,0.159604265,0.253,0.127,4.14E-50
Osbpl11,1.81E-54,-0.053497548,0.325,0.212,4.54E-50
Gsk3b,1.84E-54,-0.00949479,0.33,0.213,4.61E-50
Ep300,1.90E-54,0.068613741,0.298,0.172,4.75E-50
Dyrk1a,1.94E-54,0.067683974,0.313,0.188,4.86E-50
Fnip1,2.02E-54,-0.069587152,0.368,0.254,5.06E-50
Btbd1,2.17E-54,0.129238563,0.255,0.131,5.44E-50
Ppp6r3,2.24E-54,-0.005831809,0.258,0.153,5.61E-50
Ago3,2.37E-54,0.073424384,0.321,0.19,5.93E-50
Zcchc7,2.54E-54,-0.142553667,0.595,0.477,6.35E-50
Atp9b,2.59E-54,0.020946057,0.359,0.23,6.48E-50
Gphn,3.43E-54,-0.286017817,0.436,0.364,8.59E-50
Mapkap1,3.62E-54,-0.055614883,0.255,0.152,9.06E-50
Mafb,3.73E-54,0.019256449,0.272,0.157,9.34E-50
Mon2,3.78E-54,-0.062248563,0.263,0.166,9.46E-50
Havcr2,3.96E-54,-0.32407471,0.296,0.241,9.91E-50
Skap2,3.96E-54,0.035832329,0.615,0.445,9.92E-50
Scaper,4.01E-54,0.01492793,0.29,0.172,1.00E-49
Pum2,4.13E-54,-0.164514847,0.318,0.226,1.03E-49
Map3k3,4.16E-54,0.027779235,0.433,0.291,1.04E-49
Pou2f2,4.59E-54,0.198306515,0.435,0.262,1.15E-49
Ctss,4.69E-54,0.035342637,0.749,0.566,1.17E-49
Man2b1,4.75E-54,0.003178906,0.329,0.211,1.19E-49
Ptbp3,4.78E-54,0.165120156,0.424,0.26,1.20E-49
Gm16599,4.93E-54,0.230995185,0.46,0.278,1.23E-49
Gm44686,5.68E-54,-0.055684431,0.323,0.216,1.42E-49
Papd4,5.85E-54,0.00434139,0.272,0.163,1.47E-49
Med13,5.87E-54,-0.170563299,0.261,0.179,1.47E-49
Tlr7,5.93E-54,-0.228075884,0.449,0.367,1.49E-49
Larp4b,6.05E-54,-0.04390911,0.321,0.206,1.52E-49
Lcor,6.10E-54,0.14293582,0.35,0.203,1.53E-49
Pik3cb,6.18E-54,0.016849175,0.286,0.17,1.55E-49
Nr2c2,6.36E-54,-0.13267026,0.263,0.17,1.59E-49
Bmpr2,6.44E-54,0.172340994,0.311,0.171,1.61E-49
Supt20,6.52E-54,0.032650387,0.273,0.154,1.63E-49
Snx29,6.67E-54,-0.018995262,0.718,0.556,1.67E-49
Cd180,7.41E-54,0.064654607,0.353,0.216,1.86E-49
Prrc2c,7.61E-54,-0.066725213,0.326,0.221,1.91E-49
Tet2,7.66E-54,0.007633629,0.25,0.143,1.92E-49
Slco2b1,7.78E-54,-0.183450817,0.597,0.486,1.95E-49
Arhgef1,7.84E-54,-0.046418052,0.318,0.209,1.96E-49
Zbtb20,8.11E-54,-0.156856041,0.754,0.611,2.03E-49
Grn,9.58E-54,-0.008776479,0.327,0.209,2.40E-49
Gm15489,1.01E-53,-0.141984947,0.288,0.199,2.53E-49
Chd6,1.24E-53,-0.084828027,0.287,0.19,3.09E-49
Exoc6,1.34E-53,-0.132141634,0.266,0.175,3.36E-49
Chd2,1.51E-53,-0.01587404,0.412,0.283,3.79E-49
Cpsf6,1.53E-53,0.149178516,0.307,0.169,3.83E-49
Strn3,1.64E-53,0.037191094,0.408,0.266,4.10E-49
Rsf1,1.87E-53,-0.114337243,0.272,0.182,4.67E-49
Ubr5,1.99E-53,0.074372215,0.272,0.15,4.97E-49
Klf12,2.06E-53,-0.183029508,0.448,0.343,5.15E-49
Fndc3b,2.08E-53,-0.111625694,0.284,0.192,5.21E-49
Hnrnpm,2.16E-53,-0.089480977,0.307,0.208,5.42E-49
Abhd12,2.19E-53,0.002795134,0.598,0.434,5.49E-49
Blnk,2.20E-53,-0.094084044,0.513,0.39,5.50E-49
Vps54,2.28E-53,0.253079208,0.341,0.184,5.70E-49
Nfia,2.33E-53,-0.228459883,0.551,0.456,5.84E-49
Adcy7,2.47E-53,0.26013368,0.25,0.116,6.19E-49
Pmepa1,2.54E-53,-0.249794247,0.307,0.23,6.37E-49
Pds5a,2.60E-53,-0.003078446,0.309,0.193,6.52E-49
Itsn2,2.84E-53,0.023135182,0.341,0.218,7.12E-49
Gapvd1,2.99E-53,-0.109614925,0.284,0.191,7.49E-49
Abi3,3.25E-53,-0.066777556,0.295,0.193,8.13E-49
Rapgef5,3.27E-53,-0.096220241,0.636,0.498,8.20E-49
Atp8a1,3.32E-53,0.306081584,0.604,0.385,8.32E-49
Herc4,3.38E-53,-0.097693493,0.306,0.205,8.47E-49
Pcbp2,3.79E-53,0.043861042,0.255,0.139,9.50E-49
Ikzf1,3.82E-53,-0.172938667,0.696,0.569,9.56E-49
Skil,3.86E-53,0.050314833,0.254,0.136,9.67E-49
Rffl,4.37E-53,-0.010154498,0.281,0.172,1.10E-48
Tpm3,6.02E-53,0.08996613,0.317,0.187,1.51E-48
Setd2,6.11E-53,0.085988048,0.323,0.193,1.53E-48
Mctp1,6.31E-53,0.037902094,0.535,0.364,1.58E-48
Zeb1,7.47E-53,0.135415076,0.459,0.292,1.87E-48
Arid1a,8.07E-53,-0.156287081,0.33,0.238,2.02E-48
Atxn7l1,8.23E-53,-0.096139255,0.358,0.256,2.06E-48
Erp29,8.35E-53,-0.005359086,0.258,0.152,2.09E-48
Tet3,8.59E-53,0.056492601,0.296,0.174,2.15E-48
Senp6,8.88E-53,0.100911476,0.317,0.184,2.22E-48
Arid4b,9.26E-53,0.020409406,0.271,0.159,2.32E-48
Lgmn,1.38E-52,0.049165368,0.672,0.5,3.46E-48
Xiap,1.38E-52,0.059150268,0.309,0.186,3.46E-48
Zc3h7a,1.43E-52,-0.008927281,0.294,0.182,3.57E-48
Adam17,1.49E-52,0.204129117,0.303,0.163,3.74E-48
Mettl23,1.63E-52,0.055827476,0.269,0.147,4.08E-48
Gtdc1,1.64E-52,-0.046007712,0.421,0.289,4.11E-48
Asxl2,1.89E-52,-0.05876484,0.324,0.213,4.74E-48
Tra2b,1.91E-52,0.228359164,0.325,0.176,4.77E-48
Fbxw11,2.16E-52,0.080928655,0.261,0.142,5.42E-48
Ctsl,2.19E-52,0.240630291,0.283,0.139,5.48E-48
Dpy19l4,2.30E-52,0.133681135,0.321,0.188,5.75E-48
Trim30a,2.58E-52,0.370774783,0.302,0.139,6.47E-48
AI314180,2.59E-52,0.239287716,0.305,0.157,6.49E-48
Kmt2e,2.76E-52,0.020642499,0.393,0.264,6.90E-48
P3h2,2.96E-52,-0.434589828,0.422,0.383,7.42E-48
Rnf111,3.14E-52,-0.006023986,0.305,0.19,7.85E-48
Ifngr1,3.14E-52,-0.04032922,0.266,0.163,7.87E-48
Stx16,3.19E-52,0.117931071,0.282,0.157,7.98E-48
Rps6ka1,3.20E-52,-0.044846734,0.268,0.167,8.01E-48
Snd1,3.28E-52,-0.014617865,0.335,0.218,8.20E-48
Smyd3,3.31E-52,-0.042744397,0.54,0.395,8.29E-48
Snx13,3.35E-52,-0.10757085,0.312,0.214,8.39E-48
St6gal1,3.44E-52,-0.107989811,0.254,0.162,8.61E-48
Gtf2i,3.45E-52,0.055715011,0.292,0.169,8.63E-48
Pde3b,3.47E-52,-0.155824734,0.729,0.59,8.69E-48
Rtn4,3.98E-52,0.008287193,0.452,0.311,9.97E-48
Ptgs1,4.00E-52,-0.100257598,0.281,0.185,1.00E-47
Mark3,4.60E-52,0.064602006,0.354,0.224,1.15E-47
Ptprm,4.91E-52,-0.227699175,0.493,0.4,1.23E-47
Pibf1,5.28E-52,0.117806354,0.294,0.166,1.32E-47
Hdac8,5.28E-52,0.014770504,0.288,0.173,1.32E-47
Scoc,5.48E-52,0.105770395,0.259,0.143,1.37E-47
Rhoh,6.04E-52,0.038168343,0.31,0.193,1.51E-47
Dnajc13,6.40E-52,0.046059736,0.289,0.171,1.60E-47
Fam196b,6.55E-52,0.22542684,0.501,0.316,1.64E-47
Tnpo1,6.56E-52,0.016919066,0.294,0.181,1.64E-47
Cd9,6.58E-52,0.306784578,0.381,0.204,1.65E-47
Rapgef2,6.77E-52,-0.208959545,0.266,0.188,1.69E-47
Myo9a,6.89E-52,0.115353803,0.393,0.243,1.73E-47
Chn2,7.48E-52,-0.102621183,0.617,0.48,1.87E-47
Pard3b,7.72E-52,-0.409963072,0.321,0.275,1.93E-47
Sfmbt1,8.42E-52,0.086405443,0.314,0.184,2.11E-47
Nsmce2,8.70E-52,0.176974777,0.343,0.194,2.18E-47
Capn3,8.79E-52,0.109596518,0.321,0.19,2.20E-47
Slc6a6,1.25E-51,0.152480245,0.298,0.163,3.14E-47
Gm26518,1.38E-51,-0.003464191,0.272,0.16,3.45E-47
Trio,1.38E-51,-0.089393067,0.322,0.218,3.47E-47
Csnk1a1,1.49E-51,-0.115509862,0.281,0.185,3.73E-47
Srsf2,1.53E-51,0.100109071,0.271,0.148,3.84E-47
Hnrnph1,1.58E-51,0.145286656,0.316,0.181,3.96E-47
Ogt,1.75E-51,0.053157785,0.328,0.202,4.39E-47
Nr3c1,1.81E-51,0.131362618,0.35,0.211,4.53E-47
Actr3,1.83E-51,0.15491418,0.322,0.179,4.59E-47
Dst,1.85E-51,-0.16279042,0.781,0.657,4.64E-47
Hnrnpu,1.99E-51,-0.015773896,0.301,0.188,4.99E-47
Capza1,2.24E-51,0.13777239,0.311,0.177,5.60E-47
Rab31,2.45E-51,-0.014862044,0.348,0.23,6.13E-47
Ssbp2,2.55E-51,-0.10869294,0.34,0.239,6.40E-47
Zfp608,2.91E-51,-0.090276795,0.275,0.175,7.29E-47
Btbd7,2.94E-51,0.107767706,0.289,0.162,7.36E-47
E2f3,3.54E-51,-0.007219489,0.275,0.166,8.86E-47
Acer3,4.00E-51,0.115323915,0.466,0.3,1.00E-46
Cdk12,4.04E-51,0.038260312,0.336,0.211,1.01E-46
Nuak1,4.16E-51,0.02587573,0.313,0.194,1.04E-46
Magi1,4.26E-51,0.093015591,0.565,0.392,1.07E-46
Ap2b1,4.44E-51,0.010537562,0.27,0.158,1.11E-46
Runx1,4.44E-51,-0.070856953,0.688,0.538,1.11E-46
Tbc1d23,5.15E-51,0.112320077,0.304,0.175,1.29E-46
Hk2,5.27E-51,-0.15472882,0.469,0.365,1.32E-46
Wipf1,5.53E-51,0.157929799,0.446,0.28,1.38E-46
Itgb5,5.56E-51,0.113454002,0.685,0.498,1.39E-46
Gls,5.92E-51,0.117238239,0.337,0.196,1.48E-46
Cdh23,7.13E-51,-0.011400288,0.397,0.269,1.79E-46
Cd84,7.55E-51,0.198918847,0.534,0.349,1.89E-46
Ube2d3,7.68E-51,0.162703073,0.259,0.132,1.92E-46
Sh3glb1,8.27E-51,-0.080812873,0.319,0.222,2.07E-46
Nrros,8.50E-51,0.107323875,0.362,0.222,2.13E-46
Rcbtb2,8.83E-51,-0.136480567,0.349,0.251,2.21E-46
Itgav,9.32E-51,0.037764868,0.312,0.191,2.33E-46
Phactr2,9.79E-51,-0.447967907,0.253,0.221,2.45E-46
Ttc14,1.16E-50,0.158907821,0.364,0.217,2.89E-46
Heatr5a,1.21E-50,-0.068317876,0.334,0.228,3.03E-46
Itpkb,1.31E-50,0.151460093,0.274,0.143,3.28E-46
Pid1,1.41E-50,-0.326892442,0.495,0.413,3.52E-46
Large1,1.42E-50,-0.084208706,0.622,0.478,3.57E-46
Gng2,1.45E-50,-0.023353159,0.336,0.223,3.63E-46
Fbxo11,1.49E-50,0.08437864,0.338,0.206,3.74E-46
Vav1,1.52E-50,0.176100451,0.293,0.158,3.82E-46
Khdrbs1,1.54E-50,0.058193,0.308,0.184,3.87E-46
Tspan14,1.68E-50,-0.098420336,0.297,0.202,4.20E-46
Epc1,1.73E-50,0.046060562,0.262,0.152,4.34E-46
3110082I17Rik,1.78E-50,0.087177968,0.269,0.148,4.45E-46
Gm20275,1.88E-50,0.07942825,0.426,0.276,4.72E-46
Ppt1,1.99E-50,-0.024044021,0.255,0.152,4.98E-46
Rab14,2.33E-50,-0.002470828,0.271,0.165,5.84E-46
Clk4,2.47E-50,0.022409339,0.259,0.152,6.20E-46
Gm26561,2.54E-50,-0.126411717,0.343,0.248,6.36E-46
Phf3,2.73E-50,0.150225899,0.272,0.145,6.85E-46
Nlrp1b,2.87E-50,-0.040165412,0.292,0.19,7.18E-46
Tcf20,3.20E-50,0.031437313,0.329,0.206,8.01E-46
Foxn3,3.32E-50,0.039207549,0.794,0.618,8.32E-46
Morc3,4.27E-50,0.136577769,0.297,0.166,1.07E-45
Tor1aip1,4.33E-50,0.210678219,0.279,0.144,1.09E-45
Pum1,4.35E-50,0.041664402,0.297,0.179,1.09E-45
AU020206,4.38E-50,-0.037296337,0.441,0.313,1.10E-45
Rhobtb1,4.60E-50,0.120702923,0.268,0.149,1.15E-45
Pla2g4a,5.23E-50,-0.078343258,0.261,0.169,1.31E-45
Mdm4,5.96E-50,-0.138498177,0.31,0.217,1.49E-45
Slc1a3,6.48E-50,0.088828296,0.309,0.178,1.62E-45
Ubac2,6.86E-50,-0.070467754,0.307,0.2,1.72E-45
Ddx5,7.43E-50,-0.241199886,0.844,0.746,1.86E-45
Zfp644,7.57E-50,0.153427418,0.322,0.187,1.90E-45
Sdccag8,7.70E-50,0.031047812,0.283,0.167,1.93E-45
Ddx50,8.06E-50,0.066136105,0.261,0.146,2.02E-45
Ophn1,8.10E-50,0.026469519,0.714,0.55,2.03E-45
Ptpre,8.56E-50,-0.048100437,0.302,0.199,2.14E-45
Kcnk13,8.64E-50,0.05489455,0.327,0.202,2.16E-45
Rasa1,8.74E-50,0.138322543,0.328,0.192,2.19E-45
Dhx9,9.19E-50,-0.173284427,0.278,0.202,2.30E-45
Susd6,9.30E-50,0.065285986,0.357,0.221,2.33E-45
Anxa3,9.50E-50,0.039740549,0.513,0.359,2.38E-45
Kdm7a,9.76E-50,0.111914742,0.291,0.167,2.44E-45
Stxbp5,9.79E-50,-0.028617029,0.255,0.158,2.45E-45
Tbc1d5,1.07E-49,0.090892408,0.675,0.493,2.69E-45
Ktn1,1.11E-49,-0.231948223,0.326,0.251,2.78E-45
2310035C23Rik,1.12E-49,0.095482861,0.269,0.15,2.81E-45
Fmnl2,1.16E-49,0.081728136,0.383,0.239,2.91E-45
Plekhm2,1.37E-49,0.429627588,0.268,0.11,3.44E-45
Myo9b,1.50E-49,0.123952189,0.313,0.184,3.76E-45
Fbrsl1,1.52E-49,0.250358729,0.319,0.169,3.80E-45
Atf7ip,1.56E-49,-0.041994725,0.293,0.188,3.91E-45
Rin2,1.65E-49,0.004559602,0.267,0.163,4.14E-45
Rasgrp3,1.90E-49,-0.100648466,0.414,0.306,4.77E-45
Fyb,2.04E-49,0.226886014,0.803,0.594,5.10E-45
Orc3,2.18E-49,-0.032749617,0.255,0.16,5.46E-45
Abl2,2.19E-49,-0.107746025,0.265,0.175,5.48E-45
Xrn2,2.20E-49,0.051381013,0.273,0.161,5.52E-45
Arid4a,2.31E-49,0.018081267,0.311,0.194,5.78E-45
Pias2,2.59E-49,-0.038704359,0.268,0.172,6.49E-45
Fli1,3.15E-49,-0.022602944,0.654,0.508,7.89E-45
Fto,3.32E-49,-0.055958757,0.322,0.218,8.32E-45
Cep170,3.34E-49,-0.095665457,0.285,0.192,8.37E-45
Lacc1,4.16E-49,0.100263316,0.254,0.14,1.04E-44
Fbxl17,4.25E-49,0.044406999,0.575,0.413,1.06E-44
Ctsb,4.32E-49,0.193922044,0.426,0.263,1.08E-44
Cept1,5.13E-49,0.058726657,0.253,0.144,1.28E-44
Prkca,6.04E-49,-0.17354936,0.411,0.312,1.51E-44
Pacs1,6.27E-49,-0.08680925,0.304,0.204,1.57E-44
Dcakd,6.81E-49,0.169053426,0.259,0.136,1.71E-44
2610020C07Rik,7.86E-49,-0.07111243,0.3,0.196,1.97E-44
P2ry12,8.12E-49,-0.237909557,0.601,0.508,2.03E-44
Sfi1,8.15E-49,0.135683312,0.264,0.142,2.04E-44
Rreb1,8.16E-49,0.071690769,0.753,0.573,2.04E-44
Gm43713,8.79E-49,0.226947791,0.334,0.185,2.20E-44
Lcp2,1.11E-48,-0.045248825,0.294,0.194,2.79E-44
Ythdf3,1.16E-48,-0.078018788,0.287,0.194,2.89E-44
Dlg1,1.23E-48,-0.07228017,0.256,0.165,3.07E-44
Arhgap24,1.25E-48,0.326174227,0.367,0.193,3.13E-44
4932438A13Rik,1.48E-48,-0.114982151,0.288,0.197,3.70E-44
Med12l,1.48E-48,-0.19767014,0.474,0.382,3.72E-44
App,1.54E-48,-0.001151043,0.293,0.179,3.85E-44
Rtn4rl1,1.65E-48,-0.091469425,0.268,0.182,4.14E-44
Nudcd3,1.73E-48,-0.215555717,0.273,0.209,4.33E-44
Tle4,1.73E-48,0.03445508,0.315,0.195,4.34E-44
Diaph2,1.77E-48,-0.077879359,0.733,0.59,4.43E-44
Cfh,1.78E-48,-0.071499633,0.564,0.436,4.46E-44
Wdr26,1.93E-48,-0.107768982,0.3,0.209,4.83E-44
Luc7l3,1.96E-48,0.151336004,0.293,0.161,4.91E-44
Strbp,2.00E-48,0.029972599,0.44,0.297,5.02E-44
Hook3,2.26E-48,-0.02370606,0.265,0.167,5.67E-44
Pign,2.42E-48,0.174439722,0.3,0.165,6.06E-44
Arhgap25,2.44E-48,0.253752188,0.4,0.232,6.10E-44
Sirpa,2.87E-48,-0.069248786,0.587,0.456,7.18E-44
Atxn7,2.90E-48,-0.029101763,0.287,0.185,7.26E-44
Mier1,3.67E-48,0.005062435,0.25,0.15,9.19E-44
Rsrp1,3.82E-48,0.081671926,0.784,0.592,9.56E-44
Dnajc1,3.92E-48,-0.002371803,0.342,0.224,9.81E-44
Pcmtd1,3.99E-48,-0.149165315,0.259,0.18,9.99E-44
Spop,4.11E-48,0.121183344,0.319,0.19,1.03E-43
Drg1,4.14E-48,0.025197242,0.297,0.183,1.04E-43
Capzb,4.56E-48,-0.072093083,0.276,0.181,1.14E-43
Nfat5,5.49E-48,0.128349614,0.334,0.198,1.37E-43
Dock2,5.68E-48,0.24991994,0.784,0.576,1.42E-43
Taf15,5.73E-48,0.102714146,0.339,0.208,1.43E-43
Gm26857,7.12E-48,-0.007546312,0.255,0.154,1.78E-43
Ube3c,7.21E-48,-0.007510029,0.262,0.16,1.81E-43
Npepps,7.31E-48,0.216462614,0.262,0.13,1.83E-43
Hipk2,8.42E-48,-0.107315325,0.314,0.217,2.11E-43
Rcsd1,8.61E-48,-0.194999049,0.304,0.23,2.16E-43
Nrp1,8.76E-48,0.121879643,0.367,0.223,2.19E-43
Dmtf1,1.06E-47,0.109540047,0.278,0.157,2.65E-43
Rabep1,1.12E-47,0.044896026,0.393,0.262,2.80E-43
Ralgapa1,1.18E-47,0.210503242,0.298,0.16,2.95E-43
Smchd1,1.25E-47,0.072704498,0.263,0.151,3.13E-43
Syk,1.31E-47,-0.174799218,0.261,0.187,3.29E-43
Ccnd3,1.51E-47,-0.24105339,0.697,0.609,3.79E-43
Tnks2,1.53E-47,0.219032993,0.272,0.14,3.82E-43
Sipa1l1,1.54E-47,-0.147130489,0.303,0.215,3.85E-43
Fcer1g,1.59E-47,-0.001466051,0.257,0.158,3.97E-43
Casp8,1.60E-47,0.002965902,0.256,0.157,4.01E-43
Atf6,2.04E-47,0.047170885,0.279,0.169,5.10E-43
Thada,2.08E-47,-0.007877054,0.294,0.19,5.21E-43
Pik3cd,2.32E-47,0.194329005,0.334,0.193,5.81E-43
Tec,2.41E-47,-0.039984287,0.308,0.209,6.04E-43
Nptn,2.61E-47,-0.058346612,0.333,0.223,6.52E-43
Kpna4,2.91E-47,-0.086406879,0.333,0.238,7.29E-43
Atp2b1,2.97E-47,0.116381634,0.5,0.331,7.45E-43
Ccnt2,2.99E-47,-0.016144466,0.251,0.155,7.48E-43
1-Mar,3.11E-47,-0.180567055,0.525,0.429,7.79E-43
Kat6a,3.15E-47,-0.011754828,0.278,0.18,7.90E-43
Zdhhc14,3.54E-47,-0.015720342,0.314,0.207,8.87E-43
R3hdm1,3.65E-47,0.1221448,0.34,0.204,9.15E-43
Bcas3,4.16E-47,-0.130624799,0.325,0.229,1.04E-42
Nr6a1,4.21E-47,0.006637703,0.483,0.349,1.05E-42
Lrba,4.73E-47,-0.222888702,0.294,0.223,1.18E-42
Xrn1,4.80E-47,0.180849231,0.288,0.155,1.20E-42
Gnas,5.08E-47,0.109549177,0.293,0.167,1.27E-42
Slmap,5.26E-47,-0.17216806,0.275,0.204,1.32E-42
Arhgap31,5.41E-47,0.027940026,0.329,0.211,1.35E-42
Trpm7,5.48E-47,0.022300297,0.321,0.205,1.37E-42
Paxbp1,5.60E-47,0.065849321,0.296,0.181,1.40E-42
Rsrc1,6.84E-47,-0.099180285,0.337,0.242,1.71E-42
Srek1,6.95E-47,0.072577943,0.308,0.184,1.74E-42
Aff4,7.01E-47,0.091549781,0.269,0.153,1.75E-42
Scmh1,7.21E-47,0.073751917,0.268,0.155,1.81E-42
Dync1i2,8.10E-47,0.010138462,0.282,0.173,2.03E-42
Ncoa3,9.87E-47,0.077504299,0.318,0.196,2.47E-42
Vps13c,1.02E-46,3.13E-05,0.258,0.154,2.55E-42
Igf1r,1.04E-46,-0.272080112,0.268,0.208,2.61E-42
Sh3pxd2a,1.04E-46,0.046727355,0.286,0.176,2.61E-42
A630001G21Rik,1.18E-46,-0.013971486,0.291,0.192,2.97E-42
Prkce,1.20E-46,-0.414603585,0.314,0.274,3.01E-42
Atxn2,1.25E-46,0.012514246,0.258,0.153,3.12E-42
Lrrc4,1.61E-46,0.098916124,0.4,0.257,4.03E-42
Celf2,1.67E-46,-0.161149985,0.73,0.593,4.19E-42
Arl15,1.70E-46,0.02771898,0.424,0.291,4.25E-42
Anks1,1.72E-46,0.017164542,0.289,0.181,4.30E-42
Calm2,1.72E-46,-0.16671728,0.283,0.202,4.31E-42
Park2,1.78E-46,-0.180774512,0.533,0.431,4.46E-42
Rtn3,2.27E-46,0.028553882,0.468,0.325,5.68E-42
Adgre1,2.35E-46,0.025598446,0.293,0.179,5.88E-42
Lncpint,2.44E-46,-0.102032646,0.436,0.333,6.11E-42
Lyst,2.61E-46,0.142947363,0.349,0.204,6.53E-42
Creb1,2.84E-46,0.068308277,0.301,0.184,7.10E-42
Plxna4,3.12E-46,-0.306302373,0.413,0.352,7.81E-42
Fgd2,3.21E-46,-0.024205877,0.492,0.367,8.05E-42
Dmxl1,4.61E-46,0.041195135,0.299,0.185,1.15E-41
