"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zbtb20",1.03425766845556e-11,0.0526777474358711,0.729,0.767,2.59009147911327e-07
"Kirrel3",1.1007747848643e-11,0.246904011952638,0.746,0.732,2.75667029373566e-07
"Hnrnpr",1.11514387686282e-11,-0.0416876427939465,0.206,0.25,2.79265481082757e-07
"Dip2b",1.12309100851364e-11,-0.0642562732429002,0.418,0.482,2.81255681262071e-07
"Dennd4a",1.18504414790233e-11,-0.224649094051381,0.218,0.286,2.9677060595918e-07
"Fam19a5",1.36382380288847e-11,0.0904748231106771,0.28,0.3,3.41542394957359e-07
"Usp9x",1.36966646773308e-11,-0.0434908930604916,0.314,0.366,3.43005573514395e-07
"Nsd1",1.46980091272189e-11,-0.127949614066345,0.386,0.457,3.68082242572942e-07
"Rtn3",1.64446627286758e-11,-0.0284608601134664,0.267,0.313,4.11823688714229e-07
"Plekha1",1.64664474120789e-11,0.00465579390732263,0.391,0.435,4.12369242540692e-07
"Dnm2",1.74226002070473e-11,-0.139147259194452,0.248,0.311,4.36314176985086e-07
"Jmjd1c",1.74512909409959e-11,0.0792188123841275,0.334,0.359,4.37032679035359e-07
"Ank",1.77981465426792e-11,-0.123964627120136,0.25,0.303,4.45718983868316e-07
"Cdc42bpa",1.80803858406928e-11,-0.0252767514776133,0.562,0.619,4.52787102608471e-07
"Rtn4",1.81388891971181e-11,-0.0144581535813835,0.525,0.581,4.5425220216343e-07
"Pstpip2",1.89452059803193e-11,0.0967345924108121,0.377,0.4,4.74444793365136e-07
"Fbxl17",1.96373804137003e-11,0.0890220319504889,0.263,0.286,4.91778917700298e-07
"Dpy19l1",2.01304316559016e-11,0.0717391023553215,0.331,0.364,5.04126399958743e-07
"Glg1",2.03933133087899e-11,-0.00425491188636107,0.359,0.408,5.10709745192026e-07
"Kmt2c",2.17588563304364e-11,0.0713770442946067,0.366,0.395,5.44907039083118e-07
"Eml1",2.30411766301048e-11,0.113632095952146,0.294,0.314,5.77020186347714e-07
"Fbxl5",2.30852858557795e-11,-0.12114332221255,0.247,0.306,5.78124813686285e-07
"Ash1l",2.42079428892847e-11,0.105705827138832,0.312,0.332,6.06239513776357e-07
"Arhgap23",2.47685249473254e-11,-0.155204744827747,0.275,0.341,6.2027817025587e-07
"Mdm4",2.53757561701207e-11,0.0610677972129807,0.231,0.254,6.35485061768333e-07
"Ppp3ca",2.58775863385946e-11,-0.00459601617726824,0.404,0.45,6.48052394677425e-07
"Nsmce2",2.59341987532012e-11,0.0629199460716869,0.226,0.25,6.49470139376417e-07
"Slain1",2.61416943467548e-11,-0.0374907040003416,0.346,0.397,6.54666451525781e-07
"Arih1",2.68371522990039e-11,-0.0372990635641837,0.318,0.367,6.72082805023954e-07
"Ypel2",2.93905421416586e-11,-0.020232686761116,0.277,0.318,7.36027346853557e-07
"Dusp10",3.11072746302159e-11,0.170710644548013,0.259,0.264,7.79019478564497e-07
"Klf13",3.11655604732987e-11,0.153122337444775,0.331,0.326,7.8047913093282e-07
"Ncor1",3.12075538266959e-11,0.0833477287133166,0.349,0.371,7.81530770481945e-07
"Zfand3",3.3341044072295e-11,0.067833145061132,0.282,0.311,8.34959766702484e-07
"Tnrc6b",3.42169423373811e-11,-0.0129260682897621,0.42,0.472,8.56894886955034e-07
"Tbc1d5",3.82481041806637e-11,-0.0110870222219885,0.629,0.682,9.57847272996362e-07
"Krit1",3.87787646449568e-11,-0.114125217789285,0.212,0.264,9.71136603003654e-07
"Phf21a",3.98384477615996e-11,-0.0296313726322712,0.265,0.311,9.97674247293739e-07
"Chd7",4.07267050975166e-11,0.078961781443859,0.262,0.283,1.01991887575711e-06
"Otud7b",4.23259653435652e-11,0.0231350971361834,0.315,0.348,1.0599691500989e-06
"Trip12",4.82470108032678e-11,-0.0372365206471692,0.218,0.257,1.20824989154624e-06
"Pum1",4.90158718134952e-11,0.0255945589665869,0.225,0.255,1.22750447782536e-06
"Tspan5",5.14251217661179e-11,0.157038731125219,0.263,0.264,1.28783932438889e-06
"Enox1",5.40113680673702e-11,0.00156620547146513,0.484,0.533,1.35260669051115e-06
"Ubr2",5.5126542301007e-11,-0.120193413013658,0.294,0.355,1.38053399884412e-06
"Cdk12",5.51700936602567e-11,0.190691078535391,0.318,0.314,1.38162465553381e-06
"Ddhd1",5.74577944681964e-11,0.22166876056156,0.3,0.303,1.43891554686704e-06
"1110051M20Rik",6.21758940534719e-11,0.0441705501344727,0.259,0.288,1.5570709147811e-06
"Edil3",6.31854562410224e-11,-0.22837862898125,0.691,0.756,1.58235338064392e-06
"Spock3",6.43504132762568e-11,-0.2729283295227,0.3,0.378,1.6115273996773e-06
"Ddx17",6.43537961633029e-11,-0.086002614932728,0.245,0.295,1.6116121173176e-06
"Eef1a1",6.54577426819366e-11,0.036531320319471,0.318,0.349,1.63925824998374e-06
"Gm43713",6.60215102267342e-11,-0.031433034340457,0.22,0.259,1.6533766806081e-06
"Foxn3",6.70942282586049e-11,0.0993822219875633,0.319,0.336,1.68024075828024e-06
"Srsf11",6.72270351061139e-11,-0.0365284956566845,0.279,0.322,1.68356664016241e-06
"2610035D17Rik",6.88575014329184e-11,0.00168654757559139,0.352,0.396,1.72439840838458e-06
"Lrrc4c",7.44185724281743e-11,-0.0298667538120925,0.491,0.551,1.86366430931877e-06
"Zcchc7",7.52999749924572e-11,0.00982518306675262,0.506,0.551,1.88573727373611e-06
"Ptk2",7.70810899073196e-11,-0.0356415133783696,0.332,0.379,1.93034173454901e-06
"Clasp2",8.29441342291382e-11,-0.294008018067158,0.422,0.493,2.07716995350031e-06
"Gm26733",8.35007290222086e-11,0.0308745545052265,0.29,0.323,2.09110875690317e-06
"Grik2",8.65700545630396e-11,0.0663141602329058,0.561,0.606,2.1679738764222e-06
"Dock9",8.88755500852777e-11,0.0608308546185503,0.323,0.349,2.22571040078561e-06
"Ttll7",9.76485732903917e-11,-0.1686574763202,0.284,0.352,2.44541322091128e-06
"Kif21a",9.83762285441543e-11,0.0146136504526244,0.285,0.324,2.46363589143126e-06
"Bin1",9.8538465106629e-11,-0.0100802933881927,0.477,0.523,2.46769878166531e-06
"Retreg1",1.01263949515234e-10,-0.0226933241609089,0.231,0.269,2.53595308771001e-06
"Ambra1",1.10908611508642e-10,-0.0499920195852046,0.3,0.348,2.77748435801092e-06
"Wdr33",1.1790754520149e-10,0.0501254865090512,0.236,0.259,2.95275865448091e-06
"Fam208a",1.18877444920787e-10,-0.0671036937704841,0.225,0.273,2.97704785315128e-06
"Bcas1",1.21353685715716e-10,0.139694493009664,0.476,0.503,3.03906035137866e-06
"Nbea",1.24418508621912e-10,-0.0609267493362404,0.517,0.578,3.11581271141854e-06
"Exoc4",1.25852437833328e-10,0.0547441769461536,0.685,0.722,3.15172260066004e-06
"Rbm26",1.25950754732354e-10,-0.0434625516138045,0.299,0.347,3.15418475076234e-06
"Ktn1",1.34507330871229e-10,0.033138139211637,0.248,0.277,3.36846708700818e-06
"Sox10",1.34541252513101e-10,0.139482105489772,0.272,0.285,3.36931658668558e-06
"Arap2",1.40204770328306e-10,-0.142980305851501,0.725,0.795,3.51114806333178e-06
"Rev3l",1.46452192109005e-10,-0.0608371098441125,0.235,0.281,3.6676022469858e-06
"Kdm2a",1.51547217614728e-10,-0.00918353464961386,0.218,0.253,3.79519697072564e-06
"Lrrc8d",1.5389881899281e-10,0.0913171300461006,0.24,0.266,3.85408812403694e-06
"Nfia",1.56755796678805e-10,-0.0249032735823604,0.506,0.563,3.92563541622731e-06
"Epc1",1.61995476587062e-10,0.00183272849557192,0.249,0.29,4.0568527201698e-06
"Ptma",1.73370252445975e-10,-0.00520844080204497,0.224,0.261,4.34171123200454e-06
"Ubash3b",1.82581884279224e-10,0.160914918084331,0.324,0.328,4.57239812800462e-06
"Clk4",1.93423110239113e-10,-0.104936249692362,0.204,0.254,4.84389494971811e-06
"Cdh20",1.99886395049293e-10,0.213387027545438,0.518,0.521,5.00575499121944e-06
"Dst",2.05302522632271e-10,0.0764363299565334,0.612,0.64,5.14139107427997e-06
"Npas3",2.15289302495913e-10,0.00324088546556656,0.471,0.522,5.39149000240515e-06
"Fth1",2.39374581420348e-10,0.159835999522851,0.467,0.473,5.99465764250976e-06
"Tmcc1",2.49520788337974e-10,-0.0463033602126921,0.438,0.495,6.24874910234789e-06
"Ncoa1",2.56756787817775e-10,-0.0132170315463975,0.297,0.341,6.42996023732053e-06
"Tanc2",2.64327152207691e-10,0.0918942675947636,0.421,0.446,6.6195448727372e-06
"Cdh10",2.85998245594226e-10,-0.203240332099611,0.241,0.308,7.16225406441621e-06
"Spag9",2.89132548567881e-10,-0.0554828209918381,0.349,0.398,7.24074641378544e-06
"Cdk13",3.02489188150977e-10,0.0546515332864836,0.239,0.261,7.57523673886491e-06
"Bptf",3.10226342315091e-10,-0.0246904009875093,0.254,0.289,7.76899829059684e-06
"Csnk1a1",3.29180056636703e-10,-0.0089819132360387,0.263,0.293,8.24365615835296e-06
"4930402H24Rik",4.06918668993987e-10,-0.127633814896956,0.308,0.367,1.01904642276164e-05
"Slc44a1",4.26638085103997e-10,0.0822735166283972,0.396,0.414,1.06842975652594e-05
"Rcan2",4.31407910837984e-10,0.0583890417069484,0.266,0.292,1.08037483111156e-05
"Zfp536",4.3863510154961e-10,0.136750544978241,0.753,0.756,1.09847388481069e-05
"Spock1",4.55746648104526e-10,0.0529751973974157,0.433,0.473,1.14132633084817e-05
"Bach2",4.78355085436439e-10,0.00116801265023936,0.302,0.341,1.19794464045847e-05
"Akap6",4.99109520130014e-10,0.047697438340772,0.442,0.472,1.24991997126159e-05
"Zfp280d",5.39135721287698e-10,0.0522054702383934,0.291,0.317,1.35015758682078e-05
"Prkca",5.65810635432092e-10,0.0525988524247891,0.447,0.484,1.41695957431259e-05
"Tmod2",6.37550886243263e-10,-0.199235212671664,0.303,0.373,1.596618684419e-05
"Srek1",7.09838070864505e-10,-0.0326158628821838,0.25,0.29,1.77764748086598e-05
"Ccnl2",7.84001851066749e-10,-0.0392061805800281,0.238,0.28,1.96337583562646e-05
"St6gal1",8.01552532567288e-10,-0.017862467976073,0.367,0.399,2.00732800730826e-05
"Acaca",8.27383508355647e-10,-0.0128490766418869,0.251,0.288,2.07201651997505e-05
"Arid4b",8.38739119482574e-10,-0.107952323607558,0.288,0.341,2.10045437692021e-05
"Ptpra",8.46867395623916e-10,0.136326193659317,0.274,0.278,2.12081001886097e-05
