"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hacd1",2.38241891698552e-06,-1.23435597194778,0.117,0.138,0.0596629169380684
"Zbbx",2.48636663843965e-06,0.551111275340594,0.28,0.246,0.0622660797264442
"Tmem132a",2.51983868398184e-06,-0.518186871084009,0.16,0.223,0.0631043201629571
"Hlf",2.52858583783235e-06,-0.617561433739217,0.139,0.151,0.0633233751368355
"Fap",2.65367055331375e-06,-0.35960624819058,0.514,0.573,0.0664558716666362
"Cpe",2.6572855781555e-06,0.785684570817808,0.182,0.136,0.0665464027337482
"Kdm5c",2.95743555815252e-06,-0.452419806432406,0.253,0.291,0.0740630586828136
"Map2",2.99699436849671e-06,-0.560098634436667,0.214,0.264,0.0750537299702631
"Ptk2",3.0114465062893e-06,-0.412067311786829,0.325,0.388,0.0754156548570029
"Ppm1h",3.07136391942738e-06,-0.321122503308236,0.429,0.501,0.07691616663422
"Ak9",3.38840805362664e-06,0.500979276551503,0.42,0.357,0.0848559028869721
"Cox7b",3.42041646687302e-06,-0.363356145499915,0.129,0.122,0.085657489579901
"Dgki",3.89323250859137e-06,-0.731031834451279,0.355,0.384,0.0974982217126536
"Arid5b",4.01918199184981e-06,-0.262526375373863,0.545,0.617,0.100652374621895
"Cradd",4.11892130657037e-06,-0.643909433427943,0.154,0.202,0.103150146280442
"Ttll3",4.28185852328392e-06,0.62204772490928,0.246,0.196,0.107230582998599
"Cdh19",4.35167941038144e-06,-0.908641638018616,0.123,0.141,0.108979107474182
"Lpgat1",4.56425776156285e-06,-0.456637202243605,0.349,0.413,0.114302707122818
"Ccdc141",4.87333364275137e-06,-0.274417025522769,0.497,0.553,0.122042894415423
"Clk1",5.06976942409593e-06,0.348627968639008,0.492,0.43,0.126962235687634
"Dnaic1",5.10708253218713e-06,0.624473274888473,0.227,0.177,0.127896667853562
"6820408C15Rik",5.95305948019484e-06,0.845006902654585,0.103,0.076,0.149082468562519
"Maats1",6.00035022428302e-06,0.701497167056075,0.192,0.15,0.15026677066672
"Sntb1",6.19010380441549e-06,-0.304507330563074,0.545,0.603,0.155018769573977
"Dmd",6.20669669269322e-06,0.439581452215025,0.285,0.241,0.155434305275116
"Elovl6",6.3030252454293e-06,-0.347123080695943,0.363,0.436,0.157846661221286
"Dock1",6.51608765420609e-06,-0.34220280699345,0.354,0.424,0.163182383124283
"Gm47071",6.92395588519853e-06,-0.806117264938108,0.095,0.116,0.173396627233027
"Hpcal1",8.05286295549227e-06,-0.784235541467284,0.089,0.131,0.201667846994393
"Pard3",8.10918650239746e-06,-0.29592324864321,0.502,0.55,0.20307835757954
"Cdc14b",8.43189564403796e-06,-0.256343892947466,0.492,0.534,0.211159962613643
"mt-Nd4",8.50010604780854e-06,0.41037274133331,0.333,0.261,0.212868155755269
"Dclk1",9.36634433237844e-06,-0.471533538825093,0.455,0.525,0.234561361115753
"Pcolce2",9.43745373445717e-06,-0.392158546567409,0.321,0.377,0.236342153872011
"Eea1",1.15753940740161e-05,0.486772693621591,0.229,0.208,0.289882593795586
"1500015O10Rik",1.23036857149995e-05,0.554558490888811,0.244,0.184,0.308121201360732
"Fam184a",1.23978579920202e-05,0.33240722444472,0.463,0.394,0.310479557694162
"Gm29571",1.24155707366432e-05,0.347514104276869,0.47,0.401,0.310923137957755
"Eya4",1.38739657701708e-05,-0.353891219233706,0.137,0.115,0.347445724782386
"Kdm6a",1.46934577839708e-05,-0.458595174481781,0.266,0.308,0.367968263283981
"Ccdc30",1.59207240015458e-05,0.354265928260969,0.525,0.469,0.39870269117071
"Smim5",1.652471312145e-05,0.714202842651834,0.122,0.076,0.413828390700473
"Plxna4",1.7616837036762e-05,-0.594833442682032,0.106,0.076,0.441178449911631
"Sptlc3",1.78974267223965e-05,-0.338731921109824,0.103,0.148,0.448205257408975
"Tprkb",1.792939355056e-05,0.7886145355705,0.169,0.129,0.449005802686673
"Tmem164",1.88175409502033e-05,-0.329654705807472,0.393,0.438,0.471247678015941
"Synpo2",2.04683729041013e-05,0.887926447949586,0.101,0.059,0.51258946263741
"Aebp1",2.06068694532268e-05,0.588278409121158,0.182,0.128,0.516057831717158
"Rad51b",2.07191595724048e-05,-0.568353073739786,0.164,0.206,0.518869913171733
"Gm47283",2.08270576166916e-05,-0.659805980175658,0.12,0.164,0.521572003894807
"Dnah3",2.11956152490647e-05,0.892404575312292,0.113,0.075,0.530801792682328
"4932443I19Rik",2.38701930437517e-05,0.641961745048932,0.19,0.136,0.597781244394674
"4930455M05Rik",2.48986706298394e-05,-0.71225997812008,0.08,0.101,0.623537408583067
"Chsy1",2.49289787715425e-05,-0.521142306309382,0.173,0.221,0.62429641537574
"Ptprj",2.59595024926184e-05,-0.712117899224929,0.106,0.149,0.650103820922642
"Lrrc8d",2.81712398807583e-05,-0.50217422074222,0.2,0.234,0.705492360333831
"Ptgds",2.92883804676649e-05,0.513799034076928,0.263,0.201,0.733468912051733
