"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ppp2r3a",6.41109369178698e-44,-0.181231478375991,0.386,0.348,1.60553019323421e-39
"Spag9",6.42093107315958e-44,0.00626381577671831,0.349,0.275,1.60799376865135e-39
"4930402H24Rik",6.95946354346934e-44,-0.309347992695131,0.308,0.311,1.74285845519103e-39
"Eprs",7.78675138037056e-44,0.215670709217847,0.258,0.165,1.9500361481862e-39
"Enpp2",1.15368049663188e-43,-0.233992399934732,0.391,0.363,2.88916206771523e-39
"Neat1",1.37073839731371e-43,-0.367233718267452,0.815,0.848,3.43274016839271e-39
"Mark3",6.1681558792589e-43,0.0587457026090077,0.297,0.218,1.54469127684281e-38
"Lsamp",6.68228928536868e-43,-0.679850288586588,0.264,0.396,1.67344570573488e-38
"Gatm",8.26945507402515e-43,-0.457267451399901,0.259,0.295,2.07091963418812e-38
"Fryl",8.8274055431318e-43,-0.136962938178735,0.32,0.282,2.2106471701665e-38
"Fmnl2",9.35089065312357e-43,-0.374895449960727,0.436,0.46,2.34174354626174e-38
"Npepps",1.03527695462683e-42,-0.027882089380306,0.27,0.212,2.59264407747196e-38
"Celf2",1.65959690384709e-42,-0.669249229570437,0.19,0.311,4.15612852630426e-38
"Hnrnpa2b1",2.3694749953562e-42,-0.121773720915793,0.368,0.324,5.93387623087054e-38
"Taf15",2.51328419449762e-42,0.131682185808007,0.255,0.176,6.29401760828039e-38
"Ankrd11",2.66626125657023e-42,0.112588919790491,0.369,0.276,6.67711806482883e-38
"Ttll7",4.15315143917145e-42,-0.39101706920295,0.284,0.309,1.04007371491171e-37
"Nktr",4.8716085133857e-42,0.0614848079010835,0.32,0.242,1.21999692000718e-37
"Pik3r1",5.25492013088521e-42,-0.186409348535826,0.318,0.288,1.31598964837758e-37
"Pip4k2a",7.5398352017645e-42,-0.258566861760781,0.334,0.32,1.88820092957788e-37
"Kif13a",1.25526843841608e-41,-0.0362082007003304,0.37,0.307,3.1435687503254e-37
"Gm42418",1.8215462837593e-41,-0.44205039432902,0.912,0.916,4.56169835841841e-37
"Kif13b",1.97900396517319e-41,0.0216614302224518,0.359,0.284,4.95601962998321e-37
"Rbm26",5.5633934370347e-41,0.111356119064672,0.299,0.216,1.3932406184366e-36
"Son",6.31009740692134e-41,-0.2540939687193,0.519,0.512,1.58023769361531e-36
"Prr5l",7.80260352132863e-41,-0.514086608345418,0.452,0.523,1.95400599984633e-36
"Slc44a1",8.81786249240309e-41,-0.180082728605071,0.396,0.363,2.2082573039725e-36
"Slc12a2",1.05983975744689e-40,-0.194506663332092,0.297,0.271,2.65415670457424e-36
"Csmd3",1.62189926091987e-40,-0.36534876745113,0.686,0.713,4.06172231912164e-36
"Phf20l1",1.83519345977993e-40,-0.103086340813634,0.252,0.208,4.59587498132687e-36
"Akap9",2.3749670837371e-40,-0.0359793509025923,0.252,0.2,5.94763006780281e-36
"Kmt2c",2.61787043956098e-40,-0.0437605787273903,0.366,0.307,6.55593294179256e-36
"Bptf",2.84153125314965e-40,-0.0711520986526466,0.254,0.203,7.11604671726266e-36
"Erbin",2.92560173492354e-40,-0.230226869035302,0.485,0.462,7.32658442476902e-36
"Nfasc",3.33731498408829e-40,-0.272216879263911,0.408,0.402,8.35763791465232e-36
"Klf13",4.21797945119359e-40,0.233189473455079,0.331,0.228,1.05630859396241e-35
"Atp6v0b",5.19567901001085e-40,0.222962249541655,0.281,0.186,1.30115389447702e-35
"Nf1",7.86728272325447e-40,-0.0556962632078806,0.355,0.3,1.97020361238462e-35
"Arhgef10",1.21405387935075e-39,-0.206736714205904,0.251,0.23,3.04035513005809e-35
"mt-Cytb",1.23937464079773e-39,0.478131045169942,0.355,0.221,3.10376591294975e-35
"Ncor1",1.67394468721482e-39,0.0388721788149087,0.349,0.275,4.19205968019207e-35
"Abca1",1.72011794630553e-39,0.177286845401888,0.478,0.36,4.30769137293294e-35
"Itsn2",2.51161642056226e-39,-0.319424587511168,0.264,0.263,6.28984100201407e-35
"Pcdh9",3.11867346792213e-39,-0.312739172323202,0.945,0.965,7.81009396571738e-35
"Prrc2c",3.81073402658001e-39,0.155161526400668,0.35,0.257,9.54322122276432e-35
"Bcas1",6.21512041665489e-39,-0.42309493230012,0.476,0.511,1.55645260594288e-34
"Trim44",6.72407897574448e-39,0.0999994149854808,0.26,0.186,1.68391109789569e-34
"mt-Co2",8.47851690327692e-39,0.416523245152732,0.4,0.263,2.12327498808764e-34
"Rnf220",8.58952775207429e-39,-0.376314716691902,0.391,0.393,2.15107543495196e-34
"Tmod2",1.11050056962159e-38,-0.274621627979482,0.303,0.298,2.78102657650336e-34
"Kmt2a",1.86382093355558e-38,0.0110912311658022,0.279,0.218,4.66756676390324e-34
"9330182L06Rik",2.20057385973694e-38,-0.229704844324607,0.322,0.305,5.51089711693922e-34
"Crebbp",3.42531095371441e-38,-0.0716961662969913,0.282,0.236,8.57800622138699e-34
"Ddx5",3.43547129338924e-38,-0.213913586760842,0.593,0.576,8.60345076003466e-34
"Sptbn1",3.67475752421778e-38,0.0569090328087838,0.312,0.239,9.20269526789858e-34
"Zfp280d",4.38560325224275e-38,0.186236854010818,0.291,0.202,1.09828662245915e-33
"Apc",6.14725926538924e-38,0.0149581179153437,0.295,0.231,1.53945813783143e-33
"Eef1a1",6.17358474176095e-38,0.120470780262415,0.318,0.235,1.54605082687919e-33
"Gsk3b",6.59916623775125e-38,0.0932880343626594,0.252,0.182,1.65262920092004e-33
"Arhgap21",8.04451475200813e-38,-0.289967161345732,0.274,0.27,2.0145878293454e-33
"Nipbl",8.13700747957546e-38,-0.120376712939059,0.364,0.325,2.03775078311008e-33
"Srek1",9.12568195448167e-38,-0.064784809807352,0.25,0.203,2.28534453186084e-33
"Rere",1.02964778616117e-37,-0.103255495100031,0.463,0.409,2.57854695088342e-33
"Cnot4",1.20145257380626e-37,0.0290412015359354,0.314,0.246,3.00879768058301e-33
"Gm37240",1.45564446273095e-37,0.221415867872227,0.339,0.236,3.64537042801711e-33
"Grm3",1.88933255674528e-37,-0.376013540270754,0.491,0.514,4.73145552185719e-33
"Ash1l",1.97606334762571e-37,0.0738223557600679,0.312,0.237,4.94865544145907e-33
"Ppp2r2a",1.99044841822793e-37,-0.0529943080605695,0.282,0.233,4.98467997376822e-33
"mt-Co1",2.18660330031797e-37,0.399313815838352,0.438,0.299,5.47591064498628e-33
"Pard3",2.19968080200368e-37,-0.00697499342184527,0.361,0.295,5.50866063245782e-33
"Map7",2.62085240889501e-37,-0.388476190968902,0.338,0.352,6.56340068759576e-33
"mt-Nd4",2.74267127419575e-37,0.450716759854795,0.267,0.153,6.86847167196841e-33
"Mbp",2.93512637926238e-37,-0.423038618215114,0.551,0.615,7.35043699158678e-33
"Clk1",3.07232667350322e-37,-0.193726647983609,0.291,0.268,7.69402768845412e-33
"Nbea",3.50719880444017e-37,-0.178579885079506,0.517,0.483,8.78307796595951e-33
"Ccdc88a",3.56464716401346e-37,-0.212722803665556,0.321,0.305,8.9269458928389e-33
"Cdk12",4.38583909646636e-37,0.300584928095159,0.318,0.212,1.09834568492807e-32
"Tspan2",5.03447559343176e-37,-0.307842204315197,0.257,0.255,1.26078372286311e-32
"Nkain2",5.36620387437341e-37,-0.327567094812455,0.916,0.938,1.34385843625933e-32
"Kif1b",5.75581441393668e-37,-0.12455504329719,0.498,0.449,1.44142860368216e-32
"Vps13b",7.087191360153e-37,-0.013727480542034,0.301,0.242,1.77484533232311e-32
"Lpgat1",7.38411218479964e-37,-0.0150840343853271,0.254,0.201,1.84920321443937e-32
"Tnrc6c",8.33160376068441e-37,0.258820379278147,0.345,0.239,2.0864835297882e-32
"Rab31",1.32044087985187e-36,-0.196337041242531,0.398,0.37,3.30678009541304e-32
"Cdc42bpa",1.85335551391041e-36,-0.299009312016491,0.562,0.567,4.64135821348585e-32
"Rnf13",2.47998951576003e-36,-0.0887807101569873,0.312,0.268,6.21063774431785e-32
"Plekha1",2.80997804278208e-36,-0.026508905174393,0.391,0.327,7.03702801253917e-32
"2010111I01Rik",2.89278738310679e-36,0.117127310084404,0.35,0.261,7.24440744351432e-32
"Ptpra",3.03278744155538e-36,-0.0539040814375715,0.274,0.228,7.59500958988713e-32
"Akap6",4.32838304536063e-36,0.0763845866576407,0.442,0.346,1.08395696604966e-31
"Birc6",4.4678773833786e-36,0.143565460078732,0.344,0.255,1.1188905331195e-31
"Lrrc8b",5.96962683906392e-36,-0.0435286163553852,0.388,0.323,1.49497364930678e-31
"Srrm2",8.54764842277578e-36,-0.0597577769166402,0.517,0.452,2.14058759451574e-31
"Pak7",9.07515158051965e-36,-0.338339263096823,0.411,0.424,2.27269021030954e-31
"Ptk2",1.12826299114684e-35,-0.140109636134615,0.332,0.299,2.82550900872904e-31
"Gnao1",1.18686715947534e-35,-0.195671374884388,0.499,0.475,2.9722714274741e-31
"Stxbp6",1.26767876152905e-35,-0.317392542966615,0.278,0.281,3.1746479224972e-31
"Arhgef12",1.27087264436384e-35,0.182233216814544,0.365,0.268,3.18264636328035e-31
"Fto",1.34824407303074e-35,0.00442852682891415,0.364,0.297,3.37640763209088e-31
"Rbm25",1.37865013696223e-35,-0.0478640711036555,0.275,0.227,3.45255353799451e-31
"Faf1",1.4692726625327e-35,-0.0915374908290207,0.268,0.231,3.67949952878063e-31
"Stox2",1.56092672573702e-35,0.162848102688955,0.319,0.231,3.90902879926323e-31
"Il1rap",1.61770267187388e-35,-0.353908475531762,0.354,0.374,4.05121280117375e-31
"Rab2a",1.72724374369652e-35,0.169038626305239,0.251,0.173,4.32553650733919e-31
"Clasp2",1.87667037032243e-35,-0.248855556159429,0.422,0.408,4.69974560839847e-31
"Dock10",1.90846717916747e-35,-0.354054530341253,0.88,0.898,4.7793743567891e-31
"Mbnl2",2.10174192203703e-35,-0.147701262638918,0.649,0.602,5.26339229535734e-31
"Spock3",2.3207728668081e-35,-0.48859705547372,0.3,0.344,5.81191149034753e-31
"Atrx",2.57388708811939e-35,0.0479971147621665,0.309,0.24,6.4457854347774e-31
"Camk1d",2.72199093277027e-35,-0.094964005529401,0.359,0.308,6.81668189293658e-31
"Usp34",7.16196458596e-35,-0.0118201471972288,0.379,0.315,1.79357079126196e-30
"Malat1",7.36898099656267e-35,0.190066787119722,1,1,1.84541391096919e-30
"Nsd3",7.5943324960674e-35,0.0545709134636445,0.271,0.209,1.90184868699016e-30
"Lrch3",8.79763528309032e-35,-0.13796990748285,0.271,0.244,2.20319180394431e-30
"Srsf11",1.16285251982973e-34,0.265701995145866,0.279,0.185,2.9121315654096e-30
"Arid4b",1.26791007110611e-34,-0.02760961207256,0.288,0.235,3.17522719107104e-30
"Ncam2",1.2853888189409e-34,-0.437445198067065,0.538,0.583,3.21899921927368e-30
"Pcm1",1.46808757040767e-34,0.0514392051636257,0.257,0.195,3.67653170257193e-30
"Gphn",1.90260736317528e-34,-0.110719445965044,0.66,0.596,4.76469961959986e-30
"Huwe1",2.18355176334776e-34,-0.0882725393400896,0.277,0.238,5.46826868095178e-30
"Mat2a",2.44533041286851e-34,0.080648728365063,0.279,0.212,6.12384095294661e-30
"Prpf4b",2.54631139677615e-34,-0.086290407564209,0.508,0.448,6.37672763094652e-30
"Adamtsl1",2.80643299088353e-34,-0.284802128627966,0.288,0.288,7.02815013906963e-30
"Tom1l2",5.11119316495025e-34,-0.0446134942170118,0.301,0.248,1.27999610429849e-29
"Mkln1",5.30583833914422e-34,-0.0496758946702816,0.265,0.22,1.32874109527189e-29
"Pak1",5.36141677451287e-34,-0.159306638728905,0.494,0.458,1.34265960284126e-29
"Trim2",7.54389533362768e-34,-0.30994021878283,0.333,0.344,1.88921770840038e-29
"Zfand3",7.78698646352105e-34,0.168976850537259,0.282,0.201,1.95009502005958e-29
"Ambra1",9.31487512876809e-34,-0.0153360478285536,0.3,0.246,2.33272417849739e-29
"Kdm6a",9.86006639095587e-34,-0.114487249803904,0.271,0.237,2.46925642628708e-29
"Tnrc6b",1.02432104376296e-33,0.00216981727529353,0.42,0.355,2.56520718989558e-29
"Dock9",1.11956672861206e-33,-0.187171865031003,0.323,0.302,2.80373095846319e-29
"Exoc6b",1.35969351143386e-33,-0.10049020554587,0.523,0.475,3.40508046068382e-29
"Cog5",1.90800153470409e-33,0.0144122026572406,0.29,0.235,4.77820824335945e-29
"Mbnl1",2.10878817668165e-33,0.0336570843958706,0.34,0.273,5.28103823086385e-29
"Rtn4",2.32072856630466e-33,-0.116673380855159,0.525,0.479,5.81180054859676e-29
"Bcl2l1",2.37416012976575e-33,0.119218959212718,0.5,0.398,5.94560921297236e-29
"Rab10",2.68437504400177e-33,0.0128944123196701,0.293,0.234,6.72248042269364e-29
"Dpy19l1",2.74956389449106e-33,-0.0894247708184226,0.331,0.285,6.88573286097396e-29
"Sbf2",3.02785103680104e-33,-0.0782167857221903,0.352,0.303,7.58264735146086e-29
"Hnrnpu",3.07512505615448e-33,0.0722671946815576,0.32,0.248,7.70103567812767e-29
"Aplp1",3.15652222346131e-33,-0.319379513949412,0.255,0.262,7.90487860421417e-29
"Itch",3.38283367608921e-33,-0.0253109746296469,0.298,0.246,8.47163037503022e-29
"Gbf1",3.51845001573055e-33,0.0474419722943895,0.255,0.196,8.81125437439401e-29
"Kmt2e",4.27205502181804e-33,-0.0347034463017786,0.306,0.255,1.06985073911389e-28
"Gpatch8",4.43619690524995e-33,0.034893998893641,0.349,0.281,1.11095679098174e-28
"Tulp4",4.62258368562237e-33,0.00641398508563862,0.555,0.476,1.15763363239041e-28
"Csnk1a1",5.11877881074647e-33,0.0214265492548247,0.263,0.205,1.28189577757524e-28
"Dtna",6.68304728378389e-33,0.0100197159237632,0.342,0.275,1.673635531278e-28
"Slc38a2",6.79171043706271e-33,-0.193382209431719,0.393,0.365,1.70084804475362e-28
"R3hdm1",9.06083790951029e-33,-0.123944985157104,0.278,0.246,2.26910563767866e-28
"App",9.26407757811806e-33,-0.255207707746296,0.663,0.66,2.32000294788811e-28
"Glg1",9.80474134296373e-33,-0.152877953089152,0.359,0.335,2.45540137451841e-28
"Pafah1b1",1.00389702996998e-32,0.022161977491173,0.385,0.317,2.51405933215382e-28
"Ralgapa1",1.05713596434527e-32,0.0451240120875673,0.362,0.29,2.64738559550985e-28
"Myo6",1.40422410252021e-32,-0.0493190381800277,0.413,0.361,3.51659841994137e-28
"Rbm6",1.66098946123132e-32,-0.0754705660256878,0.284,0.243,4.15961590776158e-28
"Fgfr2",1.78720433653242e-32,-0.201024839463942,0.733,0.719,4.47569581997815e-28
"Pnisr",1.92585782323753e-32,-0.089112269799057,0.306,0.264,4.82292574673376e-28
"St6gal1",2.35407703953559e-32,0.0545477327897181,0.367,0.299,5.89531513010897e-28
"Sfpq",2.67022091395968e-32,-0.113260583889847,0.287,0.253,6.68703423482922e-28
"Clic4",2.72869330334819e-32,-0.0357038962873122,0.305,0.254,6.83346663957488e-28
"Ralgps1",2.9484191534479e-32,-0.1881792893285,0.329,0.308,7.38372608597958e-28
"Lncpint",3.02439353263963e-32,0.0588371465569897,0.456,0.374,7.57398872378942e-28
"Gm44511",4.39052487766074e-32,-0.496085220496244,0.251,0.332,1.09951914511258e-27
"Slc24a2",6.81525299143825e-32,-0.349727158320362,0.789,0.803,1.70674380664588e-27
"Ywhaq",7.32928329568253e-32,-0.0346618594485784,0.352,0.298,1.83547241573778e-27
"St18",7.42365369632585e-32,-0.371233151027524,0.63,0.677,1.85910559517088e-27
"Rbm39",9.34661917065961e-32,0.132823601167651,0.524,0.42,2.34067383890829e-27
"Limch1",9.603198933951e-32,-0.0148568565775036,0.37,0.309,2.40492910902935e-27
"Adipor2",9.708261059912e-32,-0.145820768475356,0.488,0.447,2.43123981723376e-27
"Dnm3",1.031623905328e-31,-0.218095457667941,0.76,0.754,2.58349574611292e-27
"Baz2b",1.09468333864768e-31,-0.0655155491635848,0.451,0.4,2.74141548497539e-27
"Gab2",1.16847079968894e-31,0.123357720404459,0.441,0.345,2.92620142366101e-27
"Ppp1r12a",1.47332657220391e-31,-0.0168440287659211,0.262,0.212,3.68965173477024e-27
"Gpm6b",1.58552639503021e-31,-0.291025296924484,0.576,0.589,3.97063375107415e-27
"Usp9x",1.68687157909838e-31,0.0564688151985382,0.314,0.246,4.22443249553607e-27
"Tmem178b",1.82992219658778e-31,-0.0253051975970022,0.465,0.391,4.58267415691478e-27
"Tmcc1",2.01622851242066e-31,-0.0728751578308517,0.438,0.389,5.04924106365507e-27
"Fam172a",2.18600857987591e-31,-0.111370647768924,0.283,0.248,5.47442128658323e-27
"Abhd17b",2.47128797895332e-31,-0.00784349378304516,0.252,0.201,6.1888464856928e-27
"Dst",2.56765946621689e-31,-0.135798148085286,0.612,0.571,6.43018960124696e-27
"Ssh2",2.88637854955552e-31,0.0212595349499156,0.456,0.382,7.22835780165189e-27
"Kif21a",3.10906236221849e-31,-0.186833740604234,0.285,0.265,7.78602487370376e-27
"Rabgap1",3.20390304183877e-31,0.00142460565586355,0.254,0.2,8.02353438767682e-27
"Acaca",3.51382528045542e-31,-0.0197101284746202,0.251,0.205,8.7996726498445e-27
"Lrba",3.73080596271466e-31,0.0187752303956146,0.277,0.222,9.34305737242633e-27
"Vmp1",4.04529975636576e-31,0.117857642560909,0.419,0.329,1.01306441798668e-26
"Strn3",4.23863260404681e-31,-0.036708518849152,0.291,0.245,1.06148076303144e-26
"Dip2b",4.59041252265564e-31,-0.186449086329374,0.418,0.405,1.14957700804865e-26
"Cobll1",5.37856801928834e-31,0.0614018943640344,0.315,0.248,1.34695478907038e-26
"Ypel2",5.60763004259597e-31,-0.0179680603204679,0.277,0.226,1.40431879156731e-26
"Syne1",6.58327860287437e-31,-0.057065932733005,0.27,0.222,1.64865046051783e-26
"Extl3",8.30362669880474e-31,-0.0845756230334445,0.257,0.218,2.07947723418167e-26
"Pam",1.07888115687373e-30,0.00911829212601645,0.275,0.219,2.70184208115888e-26
"Acap2",1.28945569200889e-30,-0.0754907766664088,0.263,0.225,3.22918388949786e-26
"Rsrp1",1.49630420003072e-30,0.00242128317322843,0.433,0.362,3.74719460813692e-26
"Vti1a",1.74905431758211e-30,-0.000183783954703642,0.332,0.275,4.38015672752089e-26
"Ank",2.04846666646472e-30,-0.106874620353643,0.25,0.22,5.1299750728276e-26
"Rock1",2.36204801960447e-30,0.000769075325619761,0.26,0.209,5.91527685549547e-26
"Qk",3.00495383250548e-30,-0.191605630282719,0.8,0.782,7.52530588274348e-26
"Ascc3",3.34727404167377e-30,-0.0389922563485361,0.286,0.237,8.38257838256361e-26
"Ube2e2",4.58175076466739e-30,-0.300023841141831,0.48,0.495,1.14740784399565e-25
"Car2",4.92987035577024e-30,-0.255653759178639,0.33,0.326,1.23458743319554e-25
"Kansl1",7.48579292187242e-30,0.157362229272221,0.42,0.323,1.87466712142451e-25
"Rb1",8.26556108613908e-30,-0.0310373356253075,0.29,0.24,2.06994446280181e-25
"Mobp",1.05342421551292e-29,-0.215775532114076,0.377,0.361,2.638090262909e-25
"Rnf169",1.27665189459084e-29,0.234787819611313,0.279,0.195,3.19711933962383e-25
"Apba1",1.58369934411388e-29,-0.0981231658028343,0.318,0.279,3.9660582674644e-25
"Mbd5",1.90897414593863e-29,-0.023017978729915,0.287,0.241,4.7806439536741e-25
"Gab1",1.98938341349397e-29,-0.0867727901803463,0.464,0.416,4.98201288241294e-25
"Gnaq",2.32972664381085e-29,-0.101259153200162,0.314,0.28,5.8343344340955e-25
"Ano4",2.93863894728298e-29,-0.248097227904658,0.359,0.351,7.35923351568078e-25
"Map4k4",3.01898439022062e-29,0.00406932625152656,0.315,0.26,7.5604426084295e-25
"Tmcc3",3.16280660779168e-29,0.0168460161737736,0.426,0.358,7.9206165878927e-25
"Klhl2",3.2663267506698e-29,-0.0507002461324513,0.405,0.351,8.17986208170237e-25
"Mllt10",3.40143124185239e-29,0.0696562641657237,0.269,0.207,8.51820425897093e-25
"Macf1",3.4380241494021e-29,-0.082713171130008,0.277,0.239,8.60984387734769e-25
"Dennd1a",4.21560262720928e-29,0.00300380107794007,0.362,0.306,1.05571336593202e-24
"Dscaml1",4.38219414553475e-29,-0.38423914299618,0.299,0.315,1.09743287986627e-24
"Myo1d",4.91672726533714e-29,-0.0510089259427358,0.305,0.259,1.23129600905838e-24
"Otud7a",6.05918380677411e-29,0.106254178428699,0.337,0.256,1.51740140073044e-24
"Klf7",6.06719341905974e-29,-0.111116788311818,0.252,0.224,1.51940724793513e-24
"Ncoa1",7.10334264163529e-29,0.0256498772292102,0.297,0.242,1.77889009774473e-24
"2610035D17Rik",7.39524314175937e-29,0.0737005218258564,0.352,0.281,1.8519907399908e-24
"Strbp",7.417895487022e-29,0.0523547112706293,0.379,0.308,1.85766356681492e-24
"Mycbp2",1.21050894599552e-28,-0.0885401159466133,0.415,0.373,3.03147755345659e-24
"Chd7",1.21906171777387e-28,-0.0468789024870564,0.262,0.222,3.05289625982111e-24
"Sox10",1.23930627709532e-28,0.124914049938351,0.272,0.205,3.10359470972982e-24
"Nckap1",1.31813990311874e-28,-0.110706622321954,0.259,0.232,3.30101775938026e-24
"Hipk2",1.40406982856953e-28,-0.199615637875035,0.284,0.275,3.51621207168667e-24
"Pstpip2",1.48380083870091e-28,-0.127378083840996,0.377,0.344,3.71588244035869e-24
"Usp54",1.77980114214374e-28,-0.149513675123636,0.252,0.231,4.45715600027057e-24
"Usp31",2.56811113741915e-28,-0.186457343869822,0.306,0.292,6.43132072143879e-24
"Dusp10",3.18609937706038e-28,0.176646891488226,0.259,0.186,7.9789486699723e-24
"Otud7b",3.55784869266912e-28,-0.0690792941953351,0.315,0.274,8.90992048105127e-24
"Mtdh",4.17317971000086e-28,0.0751141542227431,0.254,0.194,1.04508939477552e-23
"Phf21a",4.27684446549776e-28,-0.0695444040221127,0.265,0.227,1.0710501594946e-23
"Ncam1",5.38447848352669e-28,-0.227160564837171,0.612,0.606,1.34843494662959e-23
"Apbb2",5.39815863667131e-28,0.127300109107306,0.33,0.256,1.3518608673816e-23
"Plxdc2",8.06077008922967e-28,-0.132801778085816,0.658,0.621,2.01865865344579e-23
"Trpm7",9.13765406952045e-28,0.0088587923722081,0.293,0.242,2.28834270863001e-23
"Ppp1r16b",9.65577218473609e-28,-0.314678015674933,0.332,0.358,2.41809502822346e-23
"Pde8a",1.13014359812572e-27,-0.215127557744689,0.273,0.264,2.83021861278625e-23
"Ephb1",1.50404629363516e-27,-0.018964045365693,0.335,0.281,3.76658313315054e-23
"Rasal2",1.5569792346796e-27,-0.267321440017206,0.252,0.251,3.89914309740812e-23
"Tra2a",1.91124405666202e-27,0.0498556274546091,0.306,0.247,4.7863284910987e-23
"Sema6a",2.26913691430231e-27,0.0483380901397354,0.334,0.273,5.68259957448728e-23
"Prkca",2.57198546073323e-27,-0.144475132986865,0.447,0.424,6.44102318931423e-23
"Tmem243",2.62414322520445e-27,0.0198098235356321,0.254,0.203,6.57164187887949e-23
"Foxn3",2.7113661026499e-27,-0.142735944538426,0.319,0.293,6.79007413086616e-23
"Snx24",2.77162268951652e-27,0.164744975780703,0.261,0.189,6.94097470135623e-23
"Kcnab1",2.85861661990576e-27,0.15697613172705,0.384,0.292,7.15883360122999e-23
"Arid5b",3.32719187349656e-27,0.166185991633561,0.349,0.263,8.33228660879743e-23
"Kcnq3",3.34469245147035e-27,-0.36342424976704,0.322,0.338,8.37611330621719e-23
"Agap1",3.34618232104786e-27,0.138877165638478,0.535,0.436,8.37984438660015e-23
"Bach2",4.32934409904067e-27,-0.0937760419411355,0.302,0.265,1.08419764272276e-22
"Ncoa2",4.63736504012557e-27,-0.088680210165474,0.315,0.283,1.16133532699865e-22
"Sh3kbp1",5.9716006563506e-27,-0.116251543612165,0.266,0.241,1.49546795236988e-22
"Zdhhc14",6.9019426635257e-27,0.0781244894457607,0.474,0.395,1.72845350122674e-22
"Pkp4",8.08262141889748e-27,-0.0185108538004464,0.363,0.308,2.0241308819345e-22
