,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Lrrk1,2.88E-13,-0.021113593,0.275,0.328,7.21E-09
Strn3,3.07E-13,0.042365129,0.29,0.333,7.69E-09
Capn3,3.17E-13,0.069565824,0.221,0.254,7.93E-09
Mbtd1,3.18E-13,-0.067409459,0.207,0.261,7.97E-09
Pik3cb,3.24E-13,-0.043978327,0.201,0.25,8.10E-09
Phip,3.43E-13,0.080176971,0.222,0.254,8.60E-09
Usp12,3.44E-13,-0.156936246,0.187,0.254,8.60E-09
Tsc22d4,3.83E-13,0.09922619,0.33,0.353,9.60E-09
Ppp2r5c,4.03E-13,-0.062267367,0.207,0.261,1.01E-08
Dock11,4.06E-13,0.060450698,0.281,0.318,1.02E-08
Rapgef6,4.34E-13,-0.102719152,0.216,0.276,1.09E-08
Abca1,4.44E-13,0.045230599,0.412,0.467,1.11E-08
C1qc,4.91E-13,-0.220609777,0.443,0.548,1.23E-08
Ddx17,5.02E-13,0.029879327,0.304,0.345,1.26E-08
Peli1,5.58E-13,0.028924097,0.28,0.321,1.40E-08
Cadm1,5.83E-13,0.265017702,0.481,0.492,1.46E-08
2010111I01Rik,5.95E-13,-0.085440026,0.242,0.304,1.49E-08
Apobec1,5.97E-13,-0.253000416,0.184,0.266,1.49E-08
Ccnd3,6.03E-13,0.261143088,0.603,0.579,1.51E-08
Gng2,6.30E-13,0.0372961,0.267,0.306,1.58E-08
Rbm47,6.41E-13,-0.16252944,0.309,0.392,1.60E-08
Lrp1,6.56E-13,0.140985098,0.357,0.373,1.64E-08
Ttc14,6.57E-13,-0.030385448,0.24,0.292,1.65E-08
Rgs10,6.84E-13,-0.035503949,0.316,0.371,1.71E-08
Golm1,6.87E-13,0.082495977,0.285,0.316,1.72E-08
Anxa3,7.26E-13,-0.135916656,0.41,0.499,1.82E-08
Taok3,7.27E-13,-0.008380587,0.237,0.285,1.82E-08
Cttnbp2nl,7.43E-13,0.096186635,0.383,0.41,1.86E-08
Plcl1,7.68E-13,0.260788309,0.721,0.697,1.92E-08
Kcnip4,8.17E-13,0.603913445,0.342,0.256,2.05E-08
Abr,8.39E-13,-0.132631606,0.254,0.327,2.10E-08
Dock10,8.61E-13,0.124764912,0.554,0.592,2.16E-08
Bmp2k,8.63E-13,0.174274109,0.464,0.474,2.16E-08
Wdfy4,8.74E-13,-0.035988977,0.216,0.263,2.19E-08
Cacna1d,9.39E-13,0.225736027,0.482,0.468,2.35E-08
Runx1,9.44E-13,0.163770768,0.608,0.627,2.36E-08
Atp6v0a1,9.70E-13,0.044896286,0.306,0.349,2.43E-08
Ube3a,1.02E-12,0.080938732,0.232,0.265,2.56E-08
Fchsd2,1.04E-12,0.152644765,0.495,0.526,2.61E-08
Gsk3b,1.10E-12,0.12763255,0.246,0.269,2.76E-08
Siglech,1.17E-12,0.17470102,0.383,0.403,2.93E-08
Bin2,1.31E-12,0.003077781,0.242,0.287,3.28E-08
Vps13b,1.38E-12,0.121546249,0.324,0.344,3.45E-08
Arhgap31,1.45E-12,0.130091734,0.231,0.25,3.62E-08
Rrbp1,1.45E-12,0.069375619,0.488,0.526,3.64E-08
Frmd4b,1.62E-12,0.066793326,0.575,0.627,4.06E-08
Herc1,1.68E-12,0.039440766,0.237,0.274,4.20E-08
Lims1,1.70E-12,0.125501166,0.385,0.404,4.26E-08
Marcks,1.72E-12,-0.009721356,0.228,0.268,4.31E-08
Rab8b,1.97E-12,-0.159797417,0.295,0.375,4.93E-08
Akap8l,2.06E-12,-0.028478814,0.291,0.344,5.17E-08
Zfr,2.09E-12,-0.063614744,0.276,0.333,5.24E-08
Rbm6,2.09E-12,-0.002487995,0.256,0.305,5.24E-08
Bcas3,2.12E-12,-0.015552379,0.24,0.288,5.30E-08
Lcp1,2.12E-12,0.065654175,0.238,0.268,5.32E-08
Tec,2.29E-12,-0.109531896,0.217,0.274,5.74E-08
Map3k3,2.40E-12,-0.046455358,0.281,0.335,6.02E-08
Gab2,2.42E-12,0.204961071,0.703,0.704,6.05E-08
Zmynd8,2.59E-12,-0.111731184,0.195,0.255,6.50E-08
Plxna4,2.63E-12,0.22966983,0.355,0.363,6.59E-08
Med13l,2.82E-12,-0.01133469,0.251,0.298,7.07E-08
Extl3,2.91E-12,-0.012997989,0.317,0.371,7.28E-08
Gm26542,2.97E-12,-0.026941592,0.287,0.339,7.45E-08
Pan3,3.04E-12,0.101748644,0.456,0.485,7.62E-08
Parp8,3.08E-12,0.11247476,0.305,0.329,7.71E-08
Cd86,3.31E-12,0.040252102,0.257,0.299,8.30E-08
Prkca,3.33E-12,0.093017668,0.289,0.327,8.33E-08
Rps6ka3,3.33E-12,-0.003998934,0.238,0.28,8.34E-08
Plekhm3,3.36E-12,-0.02531365,0.23,0.278,8.43E-08
Itsn2,3.42E-12,0.095337551,0.244,0.267,8.56E-08
Gm44511,3.43E-12,0.324567371,0.428,0.359,8.58E-08
Pid1,3.73E-12,0.151461523,0.401,0.425,9.35E-08
Lcp2,3.76E-12,-0.068325873,0.208,0.261,9.42E-08
Fars2,3.80E-12,-0.043883636,0.208,0.259,9.51E-08
Pld1,3.85E-12,0.217647643,0.284,0.284,9.64E-08
0610040J01Rik,3.96E-12,-0.002051705,0.344,0.4,9.92E-08
Tns3,4.13E-12,-0.020451927,0.464,0.528,1.03E-07
Taok1,4.13E-12,0.046987429,0.224,0.254,1.03E-07
Rb1,4.23E-12,0.030810483,0.252,0.288,1.06E-07
Zfp148,4.28E-12,-0.010945319,0.24,0.283,1.07E-07
Cdk6,4.32E-12,-0.040238116,0.21,0.269,1.08E-07
Rabep1,4.42E-12,0.017087594,0.258,0.302,1.11E-07
Sipa1l1,4.52E-12,0.15228999,0.243,0.252,1.13E-07
Dpy19l4,4.57E-12,0.049590926,0.229,0.256,1.14E-07
Camk1,4.92E-12,-0.100424454,0.206,0.261,1.23E-07
P2rx7,4.94E-12,-0.182561743,0.243,0.316,1.24E-07
Msi2,5.33E-12,0.001582467,0.217,0.257,1.33E-07
Rassf3,5.40E-12,-0.20732479,0.255,0.338,1.35E-07
Grb2,5.42E-12,-0.050928985,0.27,0.328,1.36E-07
Elk3,5.49E-12,-0.05260053,0.271,0.327,1.38E-07
Gls,5.73E-12,0.090169449,0.254,0.283,1.43E-07
Mtus1,5.85E-12,0.050752738,0.222,0.251,1.47E-07
Pik3r1,6.22E-12,0.128295718,0.352,0.369,1.56E-07
Akap10,6.26E-12,-0.09598919,0.242,0.301,1.57E-07
Tcf4,6.44E-12,0.16461503,0.472,0.499,1.61E-07
Man1a,6.47E-12,0.131104659,0.288,0.307,1.62E-07
Rsrc1,7.19E-12,-0.020695911,0.25,0.295,1.80E-07
Nf1,7.49E-12,0.008297176,0.407,0.46,1.88E-07
Mast4,7.92E-12,-0.152973835,0.198,0.264,1.98E-07
Ttc28,8.50E-12,-0.044820476,0.409,0.474,2.13E-07
Oxct1,9.34E-12,0.02985487,0.289,0.33,2.34E-07
Arpc2,9.87E-12,-0.035059852,0.203,0.25,2.47E-07
Prkcb,1.05E-11,-0.026938336,0.469,0.535,2.64E-07
Fam102b,1.07E-11,0.245593778,0.358,0.342,2.68E-07
Gm20388,1.16E-11,-0.213529543,0.806,0.881,2.90E-07
Nrp1,1.18E-11,-0.047430079,0.277,0.34,2.95E-07
Asxl2,1.19E-11,0.010820613,0.222,0.26,2.99E-07
Tmcc1,1.23E-11,-0.112401289,0.296,0.371,3.07E-07
Spop,1.36E-11,0.076219882,0.224,0.255,3.41E-07
Rapgef1,1.50E-11,0.011469099,0.244,0.282,3.75E-07
Luc7l2,1.61E-11,-0.074519284,0.473,0.553,4.02E-07
A830008E24Rik,1.71E-11,0.190172405,0.264,0.271,4.28E-07
Trim44,1.99E-11,-0.186908802,0.187,0.254,4.97E-07
Macf1,2.12E-11,0.150831499,0.734,0.755,5.31E-07
Gm32036,2.15E-11,-0.023366108,0.345,0.396,5.39E-07
Aftph,2.16E-11,-0.000835565,0.312,0.359,5.41E-07
Fcrls,2.18E-11,0.000118307,0.317,0.365,5.46E-07
Skap2,2.20E-11,0.131950528,0.503,0.527,5.51E-07
Igf1r,2.46E-11,0.28973673,0.267,0.244,6.17E-07
Maf,2.54E-11,0.200087102,0.254,0.267,6.36E-07
Ankrd12,2.64E-11,-0.132961156,0.204,0.269,6.60E-07
Nsmce2,2.84E-11,0.079799025,0.245,0.269,7.12E-07
Fam49b,2.88E-11,0.076939255,0.604,0.641,7.20E-07
Abhd12,2.96E-11,0.069962863,0.498,0.54,7.41E-07
Slco2b1,2.98E-11,0.06525425,0.509,0.549,7.46E-07
Calm2,3.13E-11,-0.005223393,0.212,0.255,7.83E-07
Dennd1a,3.25E-11,0.089771329,0.326,0.359,8.15E-07
Zfp407,3.28E-11,0.020699712,0.212,0.25,8.21E-07
Prpf4b,3.30E-11,-0.002728043,0.378,0.43,8.26E-07
Plek,3.35E-11,0.11709421,0.279,0.297,8.40E-07
Apoe,3.47E-11,-0.408633317,0.512,0.62,8.69E-07
Cdk13,3.60E-11,-0.164571127,0.238,0.306,9.03E-07
Pds5a,3.64E-11,0.029296501,0.221,0.252,9.11E-07
Fli1,3.69E-11,0.071471291,0.549,0.589,9.24E-07
Kcnma1,3.78E-11,0.177164379,0.345,0.357,9.45E-07
Atp6v0b,3.92E-11,-0.072672894,0.394,0.462,9.82E-07
Mtdh,4.19E-11,0.080053734,0.41,0.438,1.05E-06
Zfhx3,4.55E-11,0.221073594,0.75,0.738,1.14E-06
Chd9,4.58E-11,0.14299224,0.659,0.682,1.15E-06
Ext1,4.80E-11,0.145546854,0.275,0.293,1.20E-06
Mbd5,5.00E-11,0.075314004,0.285,0.311,1.25E-06
Rock1,5.19E-11,-0.079315547,0.251,0.306,1.30E-06
8030442B05Rik,5.19E-11,-0.022274394,0.229,0.277,1.30E-06
Gm26904,5.45E-11,-0.018935818,0.214,0.256,1.37E-06
Cux1,5.55E-11,0.109464391,0.478,0.5,1.39E-06
Tmem243,5.67E-11,-0.161578133,0.283,0.355,1.42E-06
Exoc4,5.82E-11,0.102971197,0.473,0.502,1.46E-06
Fam196b,5.94E-11,-0.154012614,0.379,0.459,1.49E-06
Selplg,6.03E-11,0.128874865,0.422,0.443,1.51E-06
Fnip2,6.42E-11,-0.084477111,0.228,0.288,1.61E-06
C1qa,6.46E-11,-0.340427045,0.459,0.565,1.62E-06
Tanc2,6.53E-11,0.220732484,0.892,0.864,1.64E-06
Olfr56,6.94E-11,-0.073665823,0.265,0.323,1.74E-06
Arhgap5,7.04E-11,0.192303789,0.551,0.55,1.76E-06
Rere,7.33E-11,0.010569299,0.469,0.522,1.83E-06
Taf15,7.84E-11,-0.047059401,0.209,0.256,1.96E-06
Foxn3,7.99E-11,0.120731079,0.72,0.749,2.00E-06
Frmd4a,8.14E-11,0.141692632,0.676,0.702,2.04E-06
Birc6,8.23E-11,0.07412557,0.266,0.294,2.06E-06
Adap2os,9.37E-11,0.069220724,0.406,0.436,2.35E-06
Gm16599,9.46E-11,-0.154835606,0.338,0.42,2.37E-06
Arhgap39,9.66E-11,0.011804737,0.377,0.423,2.42E-06
Lrch3,9.78E-11,0.065455615,0.227,0.255,2.45E-06
Lyst,1.01E-10,-0.194151103,0.246,0.321,2.53E-06
Ptpre,1.07E-10,-0.029799673,0.211,0.25,2.68E-06
Lpcat2,1.10E-10,0.023176797,0.495,0.544,2.75E-06
Dip2c,1.13E-10,0.195038055,0.254,0.256,2.82E-06
Nuak1,1.13E-10,0.066518436,0.241,0.268,2.84E-06
Dennd4a,1.14E-10,0.144464463,0.557,0.58,2.86E-06
Apba1,1.15E-10,0.163341444,0.312,0.319,2.87E-06
AY036118,1.31E-10,0.10030771,0.547,0.58,3.27E-06
Rbm5,1.33E-10,-0.143211216,0.235,0.297,3.33E-06
Fmnl2,1.35E-10,0.065609197,0.293,0.328,3.38E-06
Hnrnpu,1.48E-10,0.041449913,0.224,0.254,3.70E-06
Mgat4a,1.82E-10,0.083088311,0.36,0.386,4.55E-06
Ulk2,1.84E-10,-0.018135221,0.34,0.39,4.62E-06
Phc2,1.87E-10,0.011498923,0.248,0.284,4.68E-06
Epsti1,2.03E-10,-0.145828172,0.194,0.252,5.09E-06
Zcchc7,2.23E-10,0.100102976,0.482,0.515,5.58E-06
Serinc3,2.31E-10,0.013910438,0.452,0.505,5.80E-06
Atp2b1,2.36E-10,0.085186719,0.386,0.418,5.91E-06
Rsrp1,2.58E-10,-0.044134344,0.599,0.678,6.46E-06
Arl15,2.86E-10,0.158590374,0.379,0.389,7.17E-06
Sat1,2.88E-10,-0.103810667,0.306,0.37,7.22E-06
Glg1,2.92E-10,0.097336078,0.36,0.383,7.31E-06
Tbxas1,3.00E-10,0.012083679,0.443,0.491,7.52E-06
Cyfip1,3.12E-10,0.126167865,0.424,0.442,7.81E-06
Phf20l1,3.19E-10,0.136205553,0.28,0.289,7.98E-06
Snrnp70,3.20E-10,0.072647056,0.454,0.481,8.01E-06
R3hdm1,3.31E-10,0.027604049,0.226,0.259,8.30E-06
Arhgap22,3.38E-10,0.086527315,0.419,0.449,8.47E-06
Pnpla7,3.48E-10,-0.043593219,0.356,0.415,8.72E-06
Lrrc4,3.70E-10,-0.205816397,0.286,0.363,9.27E-06
Pik3ap1,3.82E-10,0.012060892,0.323,0.365,9.56E-06
Chn2,3.91E-10,0.127005447,0.554,0.575,9.79E-06
Nr3c1,4.00E-10,-0.074012593,0.232,0.282,1.00E-05
Asph,4.17E-10,0.086476348,0.386,0.419,1.04E-05
Gm26561,4.27E-10,-0.136962203,0.238,0.3,1.07E-05
Zfp292,4.29E-10,0.041038341,0.266,0.297,1.07E-05
Kcnk13,4.32E-10,0.063428051,0.275,0.299,1.08E-05
Myh9,4.66E-10,-0.089591198,0.224,0.277,1.17E-05
Ssbp2,4.74E-10,0.261065092,0.258,0.241,1.19E-05
Tmem164,4.85E-10,0.057898323,0.285,0.315,1.21E-05
Dgkz,5.27E-10,-0.089541575,0.203,0.255,1.32E-05
Atp8a2,5.50E-10,0.050112639,0.485,0.525,1.38E-05
Mitf,5.74E-10,0.057885825,0.483,0.524,1.44E-05
Ap3b1,5.76E-10,0.037436243,0.268,0.301,1.44E-05
Zmiz1,6.51E-10,-0.001052336,0.346,0.391,1.63E-05
Fbrsl1,6.69E-10,-0.144773588,0.216,0.274,1.67E-05
Btaf1,6.85E-10,0.112499114,0.237,0.252,1.72E-05
Lrba,6.98E-10,0.087093332,0.232,0.25,1.75E-05
Large1,7.15E-10,0.172009332,0.549,0.552,1.79E-05
Oxr1,7.61E-10,0.148886537,0.331,0.342,1.91E-05
Pmepa1,7.77E-10,0.023328702,0.24,0.276,1.95E-05
Mir142hg,8.06E-10,-0.101860924,0.205,0.254,2.02E-05
Ankrd44,8.34E-10,0.054851971,0.548,0.59,2.09E-05
Vti1a,8.62E-10,0.068242045,0.348,0.38,2.16E-05
Myo1f,1.00E-09,-0.106297916,0.498,0.578,2.51E-05
Gm48678,1.01E-09,-0.127024223,0.306,0.373,2.52E-05
Ccr5,1.04E-09,0.029305558,0.225,0.259,2.62E-05
Cdh23,1.12E-09,-0.005073599,0.32,0.36,2.81E-05
Havcr2,1.13E-09,0.032029365,0.248,0.28,2.83E-05
Epb41l2,1.34E-09,0.221215272,0.793,0.77,3.36E-05
Dock4,1.69E-09,0.230608858,0.841,0.802,4.23E-05
Bptf,2.00E-09,-0.05955074,0.245,0.288,5.00E-05
Hk2,2.42E-09,0.087399,0.364,0.385,6.06E-05
Wwox,2.44E-09,0.070963367,0.414,0.449,6.12E-05
Ppp3ca,2.53E-09,0.096142501,0.555,0.584,6.33E-05
Fnip1,2.83E-09,0.001973001,0.259,0.299,7.08E-05
4933406I18Rik,2.92E-09,0.052247267,0.497,0.54,7.30E-05
Med12l,3.05E-09,0.13079565,0.426,0.436,7.64E-05
Nfat5,3.14E-09,-0.023405451,0.215,0.254,7.86E-05
Slc8a1,3.29E-09,0.225596274,0.834,0.796,8.24E-05
Rap1gds1,3.30E-09,0.041458117,0.517,0.558,8.27E-05
Asap1,3.68E-09,0.007719103,0.547,0.596,9.22E-05
Gm2245,4.00E-09,-0.059971128,0.425,0.49,0.000100231
Lncpint,4.87E-09,-0.056219903,0.339,0.393,0.000121978
Osbpl8,5.41E-09,-0.074741538,0.215,0.258,0.000135475
Strbp,5.94E-09,0.021067163,0.323,0.363,0.000148725
Elmo1,6.85E-09,0.207645977,0.888,0.868,0.000171633
Prkcd,7.36E-09,0.109843066,0.253,0.263,0.000184292
Smyd3,7.46E-09,-0.159626903,0.398,0.476,0.000186841
Usp50,9.52E-09,-0.218088092,0.308,0.385,0.000238327
Klf12,9.71E-09,0.156565196,0.409,0.411,0.000243291
Kansl1l,1.10E-08,0.04227594,0.297,0.327,0.000274589
Map4,1.11E-08,0.006815426,0.363,0.401,0.000279076
Fyb,1.14E-08,0.020884218,0.664,0.719,0.000284427
Itgb5,1.18E-08,-0.003432156,0.583,0.638,0.000294764
Mef2a,1.39E-08,0.166374012,0.831,0.829,0.000347865
Cdk14,1.45E-08,-0.06963764,0.314,0.37,0.000363337
Etv6,1.52E-08,0.00655351,0.513,0.563,0.000381791
Plxdc2,1.68E-08,0.195628139,0.915,0.875,0.000420426
Nisch,2.51E-08,-0.002375263,0.279,0.311,0.000628381
1-Mar,2.52E-08,-0.055921845,0.412,0.474,0.00063175
Fat3,2.58E-08,0.075564089,0.338,0.378,0.000645237
Gm43713,2.66E-08,-0.183626646,0.195,0.256,0.000665758
P2ry12,2.89E-08,0.15943248,0.532,0.539,0.000724974
4930444A19Rik,3.00E-08,0.001155927,0.359,0.397,0.000752335
Atp8a1,3.02E-08,-0.013345025,0.473,0.52,0.000756516
Gm26804,3.20E-08,-0.072785326,0.455,0.513,0.000801852
Agmo,3.23E-08,0.157473472,0.415,0.417,0.000809267
Gm26827,3.37E-08,0.096429073,0.259,0.28,0.000843804
Zeb1,4.27E-08,-0.014995591,0.363,0.407,0.001069818
Rreb1,4.80E-08,0.119399081,0.648,0.669,0.001203201
Gm16337,5.64E-08,-0.121681834,0.301,0.356,0.001411396
Cacnb2,5.91E-08,0.194194994,0.406,0.399,0.001480526
Csf1r,7.54E-08,0.126450308,0.611,0.612,0.00188767
Gm17231,7.55E-08,0.020446046,0.221,0.25,0.001891744
Mbnl1,9.36E-08,0.044621051,0.71,0.751,0.00234359
Akt3,9.53E-08,0.077966702,0.27,0.295,0.002387466
Snx29,1.24E-07,0.059058562,0.619,0.653,0.003110978
Dock8,1.30E-07,0.037359346,0.633,0.677,0.003261705
Hpgds,1.39E-07,0.040437402,0.554,0.588,0.003488251
Ppp1r9a,1.43E-07,0.081048237,0.426,0.448,0.003581862
Ank2,1.49E-07,0.069024504,0.466,0.492,0.003724737
Apbb1ip,1.56E-07,0.089523802,0.646,0.672,0.003911514
Sltm,1.76E-07,0.009736298,0.359,0.392,0.00440208
Diaph2,1.92E-07,0.123954047,0.648,0.653,0.004805445
Srgap2,1.99E-07,0.175585017,0.841,0.825,0.004993342
Rnf216,2.14E-07,-0.044404913,0.494,0.548,0.005349647
Tsix,2.26E-07,0.168617971,0.432,0.412,0.005658321
Cacna1a,2.45E-07,0.159936598,0.261,0.269,0.006134887
Camk1d,3.03E-07,0.018868595,0.696,0.748,0.00759549
Nr6a1,3.03E-07,0.017329858,0.384,0.417,0.007597409
Ly86,3.24E-07,0.150988722,0.638,0.637,0.008124706
Ophn1,3.39E-07,0.100116607,0.61,0.628,0.00848269
Ldlrad4,3.62E-07,0.153017967,0.783,0.773,0.009055375
Ago3,4.43E-07,0.008149878,0.226,0.251,0.011096018
Mctp1,4.51E-07,0.163104978,0.456,0.453,0.011287823
Dst,4.72E-07,0.151437948,0.703,0.705,0.011809865
Gm42418,4.84E-07,0.160668414,0.919,0.895,0.012122401
Dock2,5.23E-07,0.022328188,0.661,0.709,0.013086539
Pitpnc1,5.69E-07,-0.085354741,0.443,0.506,0.014257623
Ptprj,5.96E-07,0.130519982,0.6,0.612,0.014926097
Atxn1,6.12E-07,-0.076013232,0.28,0.328,0.015335627
Maml3,6.25E-07,0.138733093,0.717,0.713,0.01565328
Park2,6.28E-07,0.047186419,0.442,0.472,0.015725657
Fhit,6.34E-07,0.175549894,0.399,0.39,0.015888664
Gm35188,7.30E-07,0.073099707,0.724,0.736,0.018285294
Arid5b,7.38E-07,-0.044076529,0.246,0.282,0.018487939
Foxp1,7.69E-07,-0.036466302,0.265,0.302,0.019251467
Ctss,9.58E-07,-0.095766732,0.545,0.612,0.023996527
Lysmd4,1.24E-06,0.065537526,0.796,0.798,0.030991111
Hexb,2.19E-06,0.188595052,0.79,0.761,0.054798545
Fgfr2,3.03E-06,-0.087947918,0.494,0.548,0.075805483
Lyn,3.82E-06,0.060542728,0.693,0.723,0.095724087
Zbtb20,4.12E-06,0.014688383,0.608,0.657,0.103107124
Adap2,4.48E-06,0.020532616,0.516,0.545,0.112149474
Fgd2,4.63E-06,-0.096943103,0.363,0.417,0.115903124
Gm26733,5.39E-06,-0.07855532,0.287,0.325,0.134975601
Pld4,5.59E-06,-0.005387204,0.247,0.272,0.140115344
Arhgap24,6.33E-06,-0.03289727,0.314,0.352,0.158431286
Mlxipl,8.86E-06,0.121323735,0.285,0.285,0.221779982
Numb,1.29E-05,0.082545361,0.595,0.605,0.323838215
Inpp4b,1.45E-05,-0.101984806,0.637,0.69,0.362375901
Pag1,2.06E-05,0.02362686,0.679,0.718,0.515649484
Prkg1,2.33E-05,0.232414238,0.252,0.24,0.58367575
Maml2,2.80E-05,-0.055376396,0.532,0.582,0.700387872
Acer3,2.93E-05,-0.058534164,0.384,0.427,0.733990493
Tgfbr1,5.47E-05,0.173213947,0.855,0.835,1
Vps13a,7.79E-05,0.103016886,0.276,0.28,1
Cd9,0.000104553,0.045074099,0.32,0.334,1
Hdac9,0.000123098,0.048053183,0.36,0.376,1
Qk,0.000124679,0.14683239,0.792,0.776,1
Xist,0.000159696,0.1257358,0.825,0.807,1
Apbb2,0.00022453,-0.00926271,0.377,0.407,1
Slc9a9,0.000227544,-0.067016225,0.595,0.644,1
Tg,0.000359065,-0.03422842,0.233,0.257,1
Inpp5d,0.000362172,0.053549525,0.805,0.824,1
Gm20275,0.000408493,-0.12012475,0.317,0.359,1
Snhg11,0.000585188,-0.102681066,0.354,0.41,1
Gm20663,0.000605857,-0.352110634,0.324,0.381,1
Immp2l,0.000742135,0.017947803,0.33,0.347,1
Fgf13,0.000798849,0.161163704,0.489,0.47,1
Zeb2,0.001991278,0.102596217,0.792,0.781,1
Nav2,0.0091047,0.106824828,0.832,0.81,1
Tmcc3,0.015551669,0.077801844,0.766,0.77,1
Meg3,0.020913814,-0.093710415,0.407,0.449,1
Mertk,0.117775947,0.04690541,0.782,0.792,1
Ssh2,0.393950253,0.030981696,0.738,0.739,1
Cst3,0.432170049,-0.051839418,0.683,0.683,1
Lrmda,0.903242795,-0.009851545,0.88,0.884,1
