"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pard3bos1",2.55989261486575e-36,0.330004734053028,0.3,0.224,6.41073907540829e-32
"Cdh19",2.9584444251816e-36,-0.292163660257477,0.459,0.49,7.40883237398229e-32
"Slc43a2",3.41279934038371e-36,0.536458311266564,0.158,0.1,8.54667338812293e-32
"Stk40",3.55899869733029e-36,0.708943329751558,0.125,0.072,8.91280043772424e-32
"Syt1",4.23874377179506e-36,-0.915192782950917,0.087,0.138,1.06150860277064e-31
"Plcd4",5.16718443171544e-36,0.334100174977633,0.361,0.279,1.2940179972345e-31
"Agap1",7.61050269021827e-36,0.480600033253164,0.154,0.099,1.90589818871136e-31
"A630089N07Rik",9.19172039875275e-36,0.259228226761138,0.206,0.151,2.30188253945965e-31
"Nptn",1.04202376399043e-35,-0.267292074359718,0.236,0.232,2.60954011216122e-31
"Fgfr3",1.21078660074349e-35,-0.308987012262954,0.395,0.42,3.03217288424193e-31
"Sept11",1.21562684711099e-35,0.525607030083212,0.14,0.087,3.04429431322006e-31
"Agbl3",1.36765976112125e-35,0.382021128079245,0.202,0.141,3.42503033977595e-31
"Cttnbp2",1.43926646361028e-35,-0.403310517204549,0.23,0.246,3.60435500481923e-31
"Coq8b",1.98594529753317e-35,0.298287844812246,0.114,0.075,4.97340280861232e-31
"Slc22a23",2.9115665854669e-35,0.507367528990142,0.185,0.122,7.29143619998475e-31
"Itpkb",3.4647853118929e-35,0.440599289883227,0.263,0.189,8.67686185657339e-31
"Xpot",3.65133607689058e-35,0.459538633653081,0.123,0.078,9.14404093735707e-31
"Setd5",3.70212540177951e-35,0.290887022182155,0.374,0.293,9.27123264367643e-31
"Gsr",4.13188925090858e-35,0.640536678983552,0.116,0.067,1.03474902510503e-30
"Cabin1",5.12528913559895e-35,0.33688582075871,0.186,0.131,1.28352615822805e-30
"Fat3",1.76872734545092e-34,-0.27465041239426,0.465,0.485,4.42942389121273e-30
"Zfp973",1.887960451923e-34,0.368172863503315,0.224,0.16,4.72801935975077e-30
"Phactr2",1.928274696608e-34,0.28796289747302,0.188,0.136,4.82897832271541e-30
"Dip2b",2.04609607954859e-34,0.292147029031351,0.362,0.284,5.12403841201354e-30
"Aldh1l1",2.05290955269938e-34,0.366621067161806,0.252,0.184,5.14110139282507e-30
"Ctnna1",2.94075329196305e-34,0.282553403403015,0.254,0.191,7.36452846906306e-30
"Ifi27",2.96990837886887e-34,0.474207154760589,0.101,0.06,7.43754155320131e-30
"Snx10",3.10910101675981e-34,0.60063735280558,0.136,0.084,7.78612167627158e-30
"Hsd11b1",3.49705225565922e-34,-0.728506244815889,0.105,0.142,8.75766796384739e-30
"Arhgef26",9.22353292558532e-34,0.267735155174055,0.601,0.512,2.30984935055433e-29
"Gm32569",1.27131348276469e-33,0.353997752622433,0.176,0.121,3.18375035488762e-29
"2210408I21Rik",1.67687423534672e-33,0.413571139235738,0.274,0.2,4.1993961475788e-29
"Ccnd2",2.22476538115683e-33,0.5210483914414,0.106,0.063,5.57147994403104e-29
"Gm47167",2.72492223051147e-33,0.332187931182445,0.254,0.188,6.82402274186986e-29
"Mcu",2.94461115288341e-33,0.252348764722758,0.352,0.278,7.37418971016593e-29
"Aplp1",3.60627366586506e-33,-0.519104303471873,0.152,0.172,9.03119114142586e-29
"Ndfip1",3.6906717323841e-33,0.258635160847422,0.183,0.133,9.24254921940949e-29
"Siah1a",3.82667097286475e-33,0.503320958507064,0.108,0.066,9.58313211734518e-29
"Gm47423",4.86683969768929e-33,0.25908099647982,0.294,0.226,1.21880266549233e-28
"Bcl6",5.2275129664916e-33,0.416387133570806,0.186,0.128,1.30912607219849e-28
"Zfp808",5.50997984442925e-33,0.608610586250063,0.115,0.069,1.37986425244042e-28
"Leng8",7.10077056182412e-33,-0.31816776526276,0.274,0.29,1.77824597179761e-28
"Arid5b",7.36288928839954e-33,0.6251933008879,0.178,0.116,1.8438883644939e-28
"N4bp1",8.1652561133384e-33,0.519076258457491,0.107,0.064,2.04482508846334e-28
"Gm3448",8.34342149055515e-33,0.54829829897419,0.22,0.153,2.08944304387973e-28
"Rhbdd1",8.47681765389137e-33,0.2810402871764,0.14,0.099,2.12284944506401e-28
"Nnat",1.21039929064811e-32,-0.424301984742837,0.284,0.325,3.03120294357006e-28
"Psmd1",1.34852132965168e-32,0.287679263461032,0.205,0.151,3.3771019658467e-28
"Pdlim4",1.74461993205582e-32,0.37733674950059,0.106,0.067,4.36905169584739e-28
"Nlk",2.42548287252751e-32,0.329315951890781,0.24,0.177,6.07413675767064e-28
"Ranbp17",2.57071481338307e-32,0.448576242252222,0.149,0.099,6.43784110715523e-28
"Wsb1",2.71765570315441e-32,-0.488910584876623,0.163,0.187,6.80582517740958e-28
"Kcnma1",2.80078658120327e-32,-0.287369100333067,0.356,0.371,7.01400983530736e-28
"Stk19",2.89307434286304e-32,0.551507049313878,0.113,0.068,7.24512607683192e-28
"Gpd2",3.01274471872333e-32,0.266394190669132,0.262,0.2,7.54481659909884e-28
"Lims1",3.92079487765125e-32,0.315257422706022,0.304,0.232,9.81884661210203e-28
"Nln",3.96662927498991e-32,0.407156848715956,0.166,0.114,9.93362969335722e-28
"Lgr4",4.41023923623482e-32,-0.318287120526204,0.321,0.346,1.10445621193029e-27
"Bbx",4.51459918090769e-32,0.260099843048357,0.203,0.15,1.13059107287471e-27
"Rbms3",4.72666966759485e-32,0.714593567752633,0.148,0.091,1.18369988485578e-27
"Zfc3h1",4.8338369073955e-32,0.324770223321978,0.21,0.152,1.21053777671905e-27
"Fndc3b",5.23657124908452e-32,0.353651586332407,0.281,0.21,1.31139453790824e-27
"4933434E20Rik",5.44709466634434e-32,0.317849625999887,0.124,0.084,1.36411591729261e-27
"Dach1",6.58339654360993e-32,-0.508413433518317,0.214,0.265,1.64867999641623e-27
"Eri3",7.88311602239796e-32,0.331313784385425,0.233,0.172,1.97416874548912e-27
"Lhfp",8.80820165612625e-32,0.326549063771783,0.561,0.474,2.2058379407437e-27
"Eda",1.04343269018891e-31,-0.419720030624182,0.254,0.282,2.61306848604008e-27
"Map3k14",1.21613440852758e-31,0.590496707918453,0.139,0.087,3.04556539927563e-27
"Cpeb1",1.59233051005342e-31,0.352702344658435,0.266,0.199,3.98767329632677e-27
"Xrcc5",1.82455136186493e-31,0.451510175454114,0.129,0.084,4.56922397551835e-27
"Ddx50",1.84105705769317e-31,0.354397667857347,0.232,0.169,4.61055918958101e-27
"Ranbp3l",2.14976981277773e-31,-0.500262464737079,0.194,0.24,5.38366854213926e-27
"Ispd",2.6511256893043e-31,0.443262533323074,0.147,0.098,6.63921406372477e-27
"App",3.63077772910677e-31,0.368140489269896,0.229,0.166,9.09255666700207e-27
"Ankrd11",3.82434808832704e-31,0.253226224469804,0.448,0.366,9.5773149175974e-27
"Nova1",3.89891438422771e-31,0.258529758282078,0.219,0.165,9.76405129242144e-27
"Lysmd4",4.06628022447394e-31,0.271015383404874,0.234,0.175,1.01831855661501e-26
"Itfg1",4.56462689452737e-31,0.264425046900192,0.201,0.149,1.14311951319649e-26
"Gpr158",4.69617337379846e-31,-0.525843468803488,0.154,0.176,1.17606269800035e-26
"Etnppl",6.10035675637023e-31,0.369152031660044,0.34,0.263,1.5277123424978e-26
"Sfxn1",6.80018157088344e-31,0.308912208217609,0.185,0.134,1.70296947079634e-26
"Dusp11",7.19114603518798e-31,0.3125101077063,0.201,0.147,1.80087870159213e-26
"Fam13b",7.40791279362218e-31,0.415065234339766,0.229,0.165,1.8551636009068e-26
"Cxcl14",7.86687366999362e-31,-0.436092855602249,0.146,0.161,1.9701011731765e-26
"Osbpl9",1.00684824416942e-30,-0.275970759105051,0.39,0.417,2.52145005787348e-26
"Btbd7",1.07326737385015e-30,0.308644536364509,0.286,0.219,2.68778348433292e-26
"Caskin1",1.08347492114453e-30,-0.391911828751675,0.267,0.303,2.71334624502225e-26
"Fam107a",1.27358422667563e-30,0.371970169679346,0.379,0.299,3.18943697886377e-26
"Csmd1",1.29993008857928e-30,0.364834320363578,0.431,0.347,3.25541492082908e-26
"2900052N01Rik",1.40152890533454e-30,0.558620498392538,0.168,0.111,3.5098488376293e-26
"Atl2",1.41360811817241e-30,-0.353847449183605,0.222,0.242,3.54009881033916e-26
"Palm",1.41596079848432e-30,0.394871447182753,0.125,0.081,3.54599062764428e-26
"Mad1l1",1.48402839006303e-30,0.328231851768082,0.281,0.214,3.71645229723484e-26
"Mttp",1.86668855693434e-30,0.366866782139712,0.131,0.088,4.67474815313067e-26
"Slc15a2",1.8721754444964e-30,-0.309541477188168,0.276,0.293,4.68848896565234e-26
"Srgap1",1.8778095057661e-30,0.512988354698231,0.147,0.095,4.70259834529005e-26
"Gm16168",2.29698912968609e-30,-0.325329279364335,0.428,0.472,5.75234987747287e-26
"Pard3b",2.34166042071623e-30,0.254698801662858,0.566,0.48,5.86422019159966e-26
"Lcor",2.41151628561083e-30,0.264247038736018,0.252,0.193,6.03916023405519e-26
"Fgf13",2.83539841847042e-30,-0.436196180339439,0.261,0.316,7.10068825937546e-26
"Gm11149",3.61460100914792e-30,-0.264262630811668,0.333,0.338,9.05204530720915e-26
"Noct",3.61706216511084e-30,0.49951596290876,0.104,0.064,9.05820878008708e-26
"Herc6",3.75144984373139e-30,0.554909699032447,0.161,0.107,9.39475584365653e-26
"Ift81",3.9134592915634e-30,0.429586711095188,0.144,0.097,9.80047610386221e-26
"Gclm",4.15856603591037e-30,0.513778311748883,0.111,0.069,1.04142969237303e-25
"Calm1",5.14501890395818e-30,-0.340233918519281,0.145,0.147,1.28846708411825e-25
"Filip1l",7.10526528677492e-30,0.552158025460343,0.13,0.081,1.77937158576704e-25
"Gm15489",8.3809585988867e-30,0.37071483678791,0.161,0.111,2.0988434619192e-25
"Manf",9.50387637380881e-30,0.26299183936795,0.182,0.133,2.38005576029294e-25
"Mgll",9.7893907153634e-30,-0.261254662835855,0.432,0.453,2.45155711684846e-25
"Prickle2",1.0392501198609e-29,0.328216204328234,0.332,0.257,2.60259407516765e-25
"Reep5",1.11908575011288e-29,-0.40712061716502,0.121,0.127,2.80252644400769e-25
"S1pr1",1.26072976458289e-29,-0.273960107943235,0.384,0.413,3.15724554944494e-25
"Serinc1",1.39388630368261e-29,-0.286545896479095,0.158,0.158,3.49070947031236e-25
