"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pcdhb20",113.744753787681,-0.140980763553054,0.097954062601501,-1.43882148405605,0.150201107722543,0.46917086305061
"Ldb3",114.057737497863,-0.0772690279212464,0.0882480897816193,-0.875853803225411,0.381109516380325,0.696006198113854
"0610009L18Rik",113.831239226746,0.120472498110972,0.092245841779629,1.3026433521066,0.192696550011659,0.521526513928566
"Adam19",113.683763231221,-0.183309389724497,0.0868071937054527,-2.11235809389773,0.0346557465000653,0.25950573443682
"A730017L22Rik",114.067082176102,-0.0415679301107633,0.0928483071335286,-0.448825888073872,0.653557262083465,0.862075005439608
"Mettl27",113.457069643455,0.227841252404676,0.0877953985416593,2.5897554643569,0.00960441303694227,0.14983064195552
"Clec11a",113.560553773538,0.0400790564701984,0.0852243611100877,0.466500022964942,0.640857631148869,0.855975038431651
"Pon3",109.676091514345,0.134936078334598,0.0914633782732425,1.58992928431201,0.1118507458461,0.416956766230412
"Pxmp2",113.295107307706,0.0654483133221673,0.0937489669369484,0.692953151474895,0.488338952247774,0.768147213311948
"Eno3",113.671441294494,0.0932463056372188,0.0911104972554232,1.02534535217633,0.305200263665792,0.630657349044711
"Gm16702",113.292866994954,0.110917064826798,0.0991880539380222,1.11881044085899,0.263221016502378,0.595888147498785
"Gm15542",112.451529544377,-0.306430652366342,0.0921675712775105,-3.33141306708854,0.00086406283262142,0.0540476428901316
"Ptar1",113.838584719691,-0.102001585423796,0.0903017901916657,-1.12833422717898,0.259178793710769,0.592198020051542
"Fbxw17",113.192347349645,-0.0228493812363853,0.0884898118527953,-0.259237936415298,0.795451662280542,0.928409551294606
"Rwdd3",113.310101332088,-0.0197539026006497,0.0932514650460198,-0.213954662956037,0.830582412184301,0.941255174085337
"Bach2",113.754202792123,-0.0455603796850801,0.0904359890846979,-0.506448073013072,0.612542134137929,0.842529884989023
"Zfp59",112.35754091575,-0.0623495189760939,0.0921889353724565,-0.676275564963212,0.498865703685689,0.775839671571343
"Gli2",113.127201360524,0.0725275131362867,0.0906981046195415,0.797967205114271,0.424889521551295,0.729900800330115
"Spata33",112.659002187509,0.214275287983981,0.087083740194956,2.45494406754184,0.0140906510462248,0.177851770516023
"Lacc1",112.691133505336,0.0954012767967121,0.0828610613456948,1.14346986012789,0.252843561594229,0.586308501005073
"2010001A14Rik",112.585727369436,0.286725654017242,0.093793494874791,3.05452140124298,0.00225419930772012,0.0845220183984201
"Gm14288",113.408170343197,-0.0383210363735899,0.0960212494922942,-0.400357553039532,0.688893183400473,0.879575657447107
"Cnksr3",112.146567845305,0.119082673906045,0.101333910089487,1.18939983347452,0.234282366338203,0.567777619279686
"Krt9",113.22683085326,-0.14865669590122,0.0975995724451524,-1.53164711279556,0.125609539854263,0.436177687268004
"Tcea1-ps1",112.9457075317,-0.0303726821790901,0.0961185976577412,-0.31855726739276,0.750062262073022,0.907105519212047
"Ccdc86",112.114464348566,0.0329293273169358,0.0877611173738617,0.382507212186557,0.7020851803436,0.886576326813088
"Gpn2",112.196018482788,-0.143244202796301,0.0910103456931092,-1.57691895668981,0.114814174062446,0.420421748143827
"Il17rc",112.1245068285,0.206993296232104,0.098318567034387,2.10428039738861,0.0353539949730445,0.262092906262863
"Npas4",112.173517111526,-0.0354971551376292,0.095904810278626,-0.377655862092255,0.705686260547546,0.888829663364278
"Akna",112.827158679061,0.0453089149070199,0.0952856599455938,0.47438901830269,0.635222522672728,0.852913831854537
"Cbx8",111.545876204502,-0.0232699009400975,0.0959748792816866,-0.238501395143143,0.811492233402329,0.933661039822691
"Rpl39-ps",111.961989833032,-0.0419396968211109,0.0957423653407503,-0.43793825742474,0.661431041594429,0.865546062617728
"Arhgap24",112.35949137907,0.0381255617003087,0.0845058771430834,0.445990318149251,0.655604239599222,0.863138857049595
"Zfp882",111.002157527377,-0.0343118122151283,0.0943009265768373,-0.362370932912642,0.717074857761525,0.892846887763603
"Gm15706",111.732919555631,0.0700716093954576,0.0875659694466647,0.811241998194439,0.417226711563536,0.723578041153333
"Gm29170",112.377189664481,-0.137030296958549,0.0839172818061136,-1.63233478081577,0.102608980070971,0.400304999128159
"Ccdc189",111.459646366063,0.118173113368002,0.10171317129174,1.16294094995615,0.244853461416033,0.578090865894226
"Paox",111.863585333501,0.244251456383404,0.0869769711794248,2.81528331024089,0.00487342500174703,0.11420301375941
"Bclaf3",111.412526089655,0.0511047747705231,0.0841487019273722,0.610607891296466,0.541459197199441,0.800592535335019
"Gbp7",111.520967537667,0.288509334986661,0.0934544913309364,3.05755435281741,0.00223151168248305,0.0841158736240953
"Zfp112",111.111516012055,0.0650992658289989,0.096898750621837,0.674996646361638,0.49967789562768,0.776193844197801
"Card19",111.509758248465,0.0853733736252294,0.0894953759276833,0.959013912908103,0.337551736303551,0.660863628502169
"Plod2",111.667496074065,0.119337227836351,0.0914204532944627,1.30783945009369,0.190927770374634,0.519184452939861
